MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
0.380529,0.0277154,0.0602819,6.31082,0.0840551,0.2
0.617503,0.0495275,0.0619485,7.40063,0.112385,0.2
1.87252,0.0709251,0.0942907,4.84283,0.181075,0.2
0.376333,0.0246054,0.0777101,6.12701,0.083687,0.2
0.929074,0.0328031,0.101663,4.70199,0.0815678,0.2
0.472037,0.0151367,0.0623116,4.27399,0.0696802,0.2
0.361374,0.0261411,0.0455345,6.45264,0.0844195,0.2
0.651707,0.0251606,0.0808229,6.92019,0.0850455,0.2
0.287574,0.018927,0.0431631,5.94648,0.0836457,0.2
0.440873,0.0164817,0.0831905,3.08718,0.0590294,0.2
0.535073,0.0161555,0.0433473,4.97207,0.0756474,0.2
0.408927,0.0143377,0.0409474,5.06704,0.0778027,0.2
1.62561,0.0760883,0.0897859,3.36753,0.146618,0.2
0.40935,0.0354721,0.0657907,6.63913,0.0818599,0.2
0.480219,0.0154897,0.0720045,3.76374,0.0644903,0.2
0.619804,0.0273473,0.0803838,5.05232,0.079768,0.2
0.594388,0.0209806,0.0752582,4.29936,0.0714234,0.2
0.330692,0.0229607,0.0514586,5.13781,0.079687,0.2
0.283531,0.0198024,0.115692,1.02952,0.0538575,0.2
0.301044,0.016922,0.0439592,5.72774,0.0829873,0.2
0.338704,0.0148411,0.036608,5.47632,0.081715,0.2
0.433885,0.0147364,0.0482547,4.88545,0.0758697,0.2
0.325205,0.0221151,0.0573519,5.91828,0.0834558,0.2
0.441935,0.0153894,0.044353,5.19004,0.0791878,0.2
0.335954,0.0255062,0.0516483,5.13888,0.0794754,0.2
0.317371,0.0226505,0.0507383,6.2921,0.0841354,0.2
0.601612,0.017141,0.0461541,4.60643,0.0713643,0.2
2.13321,0.0827177,0.108355,4.75602,0.178398,0.2
0.423431,0.0150772,0.0707573,3.9813,0.0675463,0.2
1.24354,0.0613108,0.0767427,4.09602,0.160062,0.2
0.391915,0.0155158,0.0426083,5.43369,0.0811578,0.2
0.405178,0.0316206,0.0474024,6.26773,0.0821591,0.2
0.388283,0.0310222,0.0523458,6.57595,0.0837194,0.2
0.372733,0.0286457,0.0494745,5.74244,0.0831781,0.2
0.886017,0.0561382,0.0698353,3.73383,0.130209,0.2
0.380842,0.0301448,0.0488068,5.82374,0.0831009,0.2
0.34021,0.0161849,0.0513864,5.30821,0.0803047,0.2
0.254772,0.0188937,0.0989931,0.97241,0.0493055,0.2
0.814518,0.0514719,0.0573775,6.65128,0.116495,0.2
0.3683,0.0153893,0.0406584,5.39504,0.0813513,0.2
0.368305,0.0256465,0.0633828,4.79332,0.0769683,0.2
0.491894,0.0155839,0.0439346,4.96504,0.0760457,0.2
0.692034,0.0277541,0.0662992,7.10641,0.0838376,0.2
0.419995,0.0149543,0.0882566,2.21809,0.0467551,0.2
0.411979,0.0148842,0.0781296,3.28124,0.060632,0.2
0.542127,0.0390494,0.0600709,5.37363,0.0972197,0.2
0.199512,0.0143693,0.0999937,1.16445,0.0465826,0.2
0.390441,0.014797,0.045379,5.16091,0.0792022,0.2
0.406053,0.0148912,0.0408879,5.25901,0.0797057,0.2
0.571017,0.0396633,0.0628504,4.70863,0.0952418,0.2
0.495266,0.0184938,0.0458,5.04289,0.0796772,0.2
0.466714,0.022914,0.0579605,6.04179,0.0841343,0.2
0.629477,0.0239664,0.0644371,6.01501,0.0843161,0.2
0.331799,0.0239479,0.0530301,5.96336,0.0835293,0.2
0.448159,0.0351805,0.0535889,5.89182,0.0881789,0.2
0.359785,0.0272269,0.0524729,6.25292,0.0835068,0.2
0.557913,0.0166237,0.0606016,3.60706,0.0610562,0.2
0.720789,0.0470215,0.0998906,3.45134,0.152482,0.2
0.431857,0.0331601,0.0511651,6.98568,0.083771,0.2
