Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.0636597,136.951,66.004,1,9,25.6667,7.344,0.039,5.051,0.08,2.173,54.421,1.671
0,28.8775,89.187,1,9,17.6667,5.959,0.034,3.713,0.074,2.136,78.718,1.619
0.578798,41.95,70.476,1,9,22.6667,7.722,0.054,5.252,0.093,2.322,58.281,1.683
0.0397285,146.836,64.443,1,9,19.6667,6.184,0.037,3.958,0.068,2.118,53.981,1.62
0.767218,22.7421,392.077,1,9,22.1667,7.064,0.037,4.569,0.165,2.291,380.528,1.737
0,135.696,65.142,1,9,35.6667,9.253,0.057,6.819,0.143,2.231,51.852,1.624
0.156375,122.973,60.863,1,9,17,5.29,0.05,3.054,0.065,2.12,51.409,1.618
0.867311,21.7471,67.882,1,9,36.1667,8.19,0.053,6.013,0.106,2.016,55.268,1.817
0,42.202,83.959,1,9,20.1667,6.7,0.041,4.119,0.273,2.262,73.164,1.631
0.692982,16.7549,151.26,1,9,17,6.38,0.042,3.674,0.08,2.583,140.662,1.685
0.0299797,127.78,64.199,1,9,24.3333,7.498,0.042,5.015,0.103,2.337,52.312,1.694
0,145.94,388.491,1,9,18.1667,6.313,0.036,4.02,0.078,2.177,378.047,1.714
0.625414,38.3585,96.438,1,9,20.8333,6.487,0.049,4.071,0.107,2.258,85.524,1.747
0.723435,33.4164,67.476,1,9,22.6667,7.261,0.042,4.954,0.079,2.183,55.807,1.67
0,146.587,70.324,1,9,30,7.88,0.047,5.531,0.084,2.216,58.456,1.646
0,58.0425,132.047,1,9,22.6667,7.054,0.057,4.727,0.099,2.169,120.959,1.676
0,26.3849,88.911,1,9,21.8333,6.888,0.07,4.481,0.083,2.252,77.749,1.814
0.287814,86.9681,153.232,1,9,19.5,7.728,0.077,4.987,0.103,2.559,141.293,1.614
0.623055,42.2641,83.542,1,9,37.8333,9.599,0.058,7.207,0.13,2.201,69.64,1.695
0,45.3801,71.511,1,9,27.5,7.801,0.045,5.358,0.126,2.27,59.732,1.688
