Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.628217,576.881,17.451,1,2,20.2,1.806,0.004,0.77,0.02,1.01,12.013,1.304
0,23.2502,30.622,1,2,20.2,1.903,0.004,0.939,0.018,0.94,25.296,1.343
0,481.521,23.205,1,2,20.2,1.501,0.004,0.617,0.025,0.854,18.286,1.337
0.724893,422.918,31.491,1,2,20.2,1.65,0.004,0.721,0.027,0.896,26.24,1.296
0.33895,852.772,11.557,1,2,20.2,1.644,0.004,0.685,0.019,0.935,6.29,1.321
0.694536,471.19,17.272,1,2,20.2,1.573,0.004,0.629,0.02,0.92,12.011,1.365
0.956659,15.9072,13.451,1,2,20.2,1.771,0.004,0.787,0.019,0.959,8.033,1.342
0,100.492,24.962,1,2,20.2,1.697,0.005,0.73,0.02,0.94,19.62,1.359
0.883692,6.87947,21.698,1,2,20.2,1.765,0.004,0.816,0.022,0.921,15.84,1.348
0,1.42252,17.387,1,2,20.2,1.648,0.004,0.717,0.036,0.889,12.357,1.316
0.510471,203.86,18.347,1,2,20.2,1.794,0.004,0.75,0.02,1.018,12.862,1.332
0.653915,87.8428,14.463,1,2,20.2,1.609,0.004,0.648,0.02,0.935,8.877,1.672
0.0864396,933.242,22.094,1,2,20.2,1.605,0.004,0.678,0.025,0.897,16.858,1.308
0.514208,433.278,20.448,1,2,20.2,1.858,0.004,0.769,0.025,1.058,15.011,1.308
0.0418998,7.24771,26.513,1,2,20.2,1.53,0.004,0.591,0.025,0.908,21.162,1.403
0.876996,46.8609,17.238,1,2,20.2,1.62,0.004,0.683,0.022,0.91,11.824,1.315
0.496139,792.747,17.829,1,2,20.2,1.742,0.004,0.777,0.026,0.932,12.275,1.521
0.203487,715.848,15.545,1,2,20.2,1.551,0.004,0.665,0.021,0.859,10.2,1.3
0.607323,3.53203,29.344,1,2,20.2,1.852,0.004,0.781,0.033,1.031,23.698,1.454
0.570347,514.462,16.555,1,2,20.2,1.866,0.004,0.752,0.018,1.091,11.09,1.315
0.954467,15.2521,13.797,1,2,20.2,1.854,0.004,0.778,0.019,1.05,8.245,1.326
0,1.2492,20.032,1,2,20.2,2.01,0.004,0.667,0.02,1.317,14.278,1.592
0,21.896,28.792,1,2,20.2,1.666,0.004,0.724,0.02,0.917,23.726,1.323
0.799262,1.46169,26.647,1,2,20.2,1.729,0.004,0.76,0.025,0.938,21.237,1.325
0.811921,2.99396,36.343,1,2,20.2,1.67,0.004,0.656,0.019,0.989,31.001,1.333
0.875259,50.2827,13.837,1,2,20.2,1.628,0.004,0.72,0.02,0.883,8.557,1.322
0.654245,411.645,15.293,1,2,20.2,1.727,0.004,0.741,0.019,0.961,9.732,1.442
0.40873,9.47633,28.528,1,2,20.2,1.867,0.004,0.803,0.02,1.038,23.075,1.307
0,26.4748,48.304,1,2,20.2,1.726,0.004,0.644,0.023,1.054,43.132,1.331
0.959528,9.89392,11.238,1,2,20.2,2.015,0.004,0.753,0.038,1.217,5.429,1.335
0.928647,18.0164,18.17,1,2,20.2,1.822,0.004,0.824,0.031,0.961,12.298,1.371
0,1452.65,19.048,1,2,20.2,1.67,0.004,0.722,0.023,0.919,13.962,1.332
0.498277,414.058,12.924,1,2,20.2,1.743,0.004,0.739,0.02,0.978,7.479,1.345
0.729478,35.8163,30.549,1,2,20.2,1.618,0.004,0.696,0.021,0.896,25.251,1.344
0.894936,40.6071,20.727,1,2,20.2,1.659,0.005,0.698,0.018,0.936,15.362,1.364
0.541234,169.058,21.293,1,2,20.2,1.676,0.004,0.7,0.022,0.948,15.91,1.346
0.635169,567.247,18.58,1,2,20.2,1.885,0.004,0.867,0.02,0.992,12.815,1.357
0.870315,21.4674,41.721,1,2,20.2,1.876,0.004,0.716,0.022,1.132,36.18,1.333
0,0.327945,24.589,1,2,20.2,1.67,0.004,0.715,0.02,0.929,19.458,1.349
0.520313,692.805,21.92,1,2,20.2,1.706,0.004,0.719,0.027,0.954,16.472,1.347
0,15.1638,15.988,1,2,20.2,2.003,0.004,0.865,0.019,1.114,10.551,1.338
0.944648,8.53249,13.303,1,2,20.2,1.539,0.004,0.618,0.02,0.895,8.059,1.337
0.86536,52.0877,18.801,1,2,20.2,1.646,0.004,0.713,0.021,0.906,13.445,1.343
0.879437,46.0478,17.846,1,2,20.2,1.669,0.004,0.742,0.027,0.894,11.62,1.836
0,47.1059,40.569,1,2,20.2,1.778,0.005,0.734,0.026,1.011,35.135,1.415
0.669418,418.104,24.031,1,2,20.2,1.773,0.005,0.738,0.026,1.002,17.793,1.475
0.940006,4.36696,33.839,1,2,20.2,1.959,0.005,0.904,0.036,1.011,27.569,1.671
0.907235,5.71956,28.593,1,2,20.2,2.111,0.004,0.849,0.025,1.23,22.288,1.384
0.360124,24.4712,20.97,1,2,20.2,2.086,0.004,0.819,0.033,1.226,14.57,1.723
0.144039,970.899,12.081,1,2,20.2,2.084,0.004,1.078,0.031,0.969,6.167,1.343
0.840078,7.41641,23.507,1,2,20.2,2.104,0.005,0.825,0.037,1.236,17.508,1.396
0.584734,662.31,17.664,1,2,20.2,2.002,0.004,1.011,0.024,0.96,11.654,1.37
0,47.8049,28.868,1,2,20.2,2.088,0.004,0.88,0.027,1.174,23.145,1.411
0,20.0447,16.529,1,2,20.2,1.697,0.005,0.753,0.024,0.913,11.165,1.322
