MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
1.39082e-05,8.95587e-05,3.50384e-06,0.0016967,0.00237842,50.1
2.75113e-06,4.8319e-05,7.31193e-07,0.000263703,0.00128302,50.1
7.30086e-05,7.98295e-05,5.13395e-06,0.048481,0.0093739,50.1
0.000410853,0.000204813,2.49408e-05,0.224285,0.0173742,50.1
8.64692e-05,0.000155834,6.67872e-06,0.0167738,0.0138812,50.1
0.00764897,0.000475163,7.01033e-05,6.68667,0.211698,50.1
0.00038159,0.00018541,2.30419e-05,0.249961,0.015839,50.1
0.0112408,0.000367456,7.65956e-05,9.46825,0.0934318,50.1
0.00195577,0.000262236,2.98744e-05,1.55015,0.0281992,50.1
0.0115001,0.0005023,6.94345e-05,8.46265,0.103084,50.1
0.0142888,0.000646865,8.5201e-05,4.45259,0.117033,50.1
0.213957,0.000914803,0.000311935,100.167,0.106219,50.1
1.73112e-05,9.47643e-05,3.80823e-06,0.00303128,0.00315815,50.1
2.40454e-05,7.12275e-05,3.45884e-06,0.0124937,0.00935977,50.1
1.90954e-05,8.38148e-05,2.46241e-06,0.00704007,0.00471855,50.1
5.01149e-07,2.25185e-05,1.08162e-06,0.000100275,0.00123453,50.1
0.00218256,0.000313595,4.55001e-05,1.31534,0.0358785,50.1
1.67866e-05,7.30407e-05,5.36363e-06,0.00316899,0.00498653,50.1
7.30045e-05,0.000133521,9.91754e-06,0.0165042,0.00653254,50.1
4.89019e-05,0.000102382,7.99041e-06,0.023482,0.00778475,50.1
2.14881e-05,9.56204e-05,9.15828e-06,0.0051671,0.00740868,50.1
4.6881e-06,4.2477e-05,3.96977e-06,0.00104341,0.0036328,50.1
2.00325e-06,2.41027e-05,1.08419e-06,0.000608269,0.00190451,50.1
4.93402e-06,3.04661e-05,2.34794e-06,0.00166374,0.0030184,50.1
0.000200213,0.000197309,1.72963e-05,0.0394365,0.0126427,50.1
1.76291e-05,9.45715e-05,6.80717e-06,0.00391279,0.00675838,50.1
0.000270503,0.00011297,1.34144e-05,0.119239,0.0226892,50.1
0.00474487,0.00103971,9.676e-05,1.04011,0.0341153,50.1
0.0135061,0.00109195,0.000133475,4.52643,0.0975851,50.1
0.038666,0.00139913,0.000174148,27.3603,0.0913043,50.1
1.80488e-06,1.96136e-05,1.07198e-06,0.000195137,0.000652635,50.1
4.33351e-08,3.18735e-06,4.15369e-07,4.04862e-06,0.000176447,50.1
3.2474e-09,6.48358e-07,8.3344e-08,1.22305e-06,9.94025e-05,50.1
2.51842e-09,5.36569e-07,5.96743e-08,8.34299e-07,7.65403e-05,50.1
1.96539e-09,4.86241e-07,4.19584e-08,5.47262e-07,5.47422e-05,50.1
1.58968e-09,4.42415e-07,2.96852e-08,3.64318e-07,4.05057e-05,50.1
7.03572e-06,4.25542e-05,2.41356e-06,0.00112591,0.00189507,50.1
2.9139e-07,1.08848e-05,1.03038e-06,3.06e-05,0.000586527,50.1
1.66179e-08,2.93276e-06,6.23151e-08,7.301e-07,9.75626e-05,50.1
1.64939e-08,2.38759e-06,1.54656e-08,2.48668e-07,3.68629e-05,50.1
1.72304e-08,2.20552e-06,9.22027e-09,2.54661e-07,2.67239e-05,50.1
1.68789e-08,2.19489e-06,8.84313e-09,2.46043e-07,2.38167e-05,50.1
0.000306545,0.00027109,2.29037e-05,0.0924348,0.0114312,50.1
4.05551e-05,0.000125478,5.75751e-06,0.0106781,0.00574929,50.1
0.0125748,0.000696789,6.70517e-05,4.09191,0.227924,50.1
0.0505121,0.000596924,0.000122015,36.4478,0.117965,50.1
0.0505204,0.000384361,0.000158947,26.8595,0.123638,50.1
0.0249532,0.000456101,8.27173e-05,14.0405,0.144473,50.1
0.000239247,0.000220748,2.11822e-05,0.0938123,0.0117336,50.1
0.0218546,0.000737681,0.000107771,11.6296,0.164736,50.1
0.0302582,0.00130438,0.0001694,9.34529,0.319107,50.1
0.0865399,0.0017692,0.000260309,45.3444,0.431518,50.1
0.0642661,0.00180697,0.000129568,30.7553,0.490797,50.1
0.0277677,0.000786452,0.000105997,18.5588,0.0567502,50.1
3.61731e-05,9.59085e-05,7.12952e-06,0.0109146,0.00569278,50.1
1.69219e-06,3.34211e-05,2.75524e-06,0.000295972,0.00187157,50.1
6.43868e-08,6.26256e-06,1.92109e-07,4.11148e-06,0.000184293,50.1
3.09611e-08,3.65832e-06,1.63692e-08,6.93386e-07,4.18973e-05,50.1
