MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
6.16747e-05,0.00023988,4.76618e-05,0.0104539,0.0102441,20.1
4.09149e-05,0.000156948,2.55566e-05,0.00930709,0.00464208,20.1
0.00010537,0.00020558,5.49308e-05,0.0197215,0.0118002,20.1
0.00386128,0.00130635,0.000391704,0.557629,0.0440012,20.1
0.000542296,0.000723946,0.000202922,0.0610785,0.0266432,20.1
0.0168276,0.000746111,0.00037092,9.44697,0.069276,20.1
0.0663313,0.00642564,0.00165629,5.54565,0.139255,20.1
0.0989927,0.00575794,0.00143597,22.6148,0.156514,20.1
0.2181,0.00740137,0.00165799,61.6586,0.290881,20.1
7.13147e-05,0.000155286,3.72384e-05,0.00423522,0.00277277,20.1
1.70356e-06,2.46894e-05,1.58912e-05,0.000128282,0.000967765,20.1
1.28415e-07,5.13849e-06,3.21668e-06,2.87782e-05,0.000474516,20.1
1.01389e-07,4.29223e-06,2.33738e-06,2.07828e-05,0.000389337,20.1
8.04569e-08,3.91878e-06,1.67713e-06,1.46092e-05,0.000313511,20.1
6.56723e-08,3.60429e-06,1.20833e-06,1.03014e-05,0.000250945,20.1
0.000248761,0.000324402,7.56821e-05,0.0168682,0.0062532,20.1
1.04773e-05,8.01915e-05,3.3066e-05,0.000933106,0.00298083,20.1
6.63684e-07,2.27627e-05,2.13449e-06,1.75341e-05,0.000389067,20.1
6.81315e-07,1.88832e-05,5.88752e-07,8.80984e-06,0.000199599,20.1
7.14909e-07,1.76621e-05,3.83915e-07,9.149e-06,0.000163559,20.1
7.00094e-07,1.75524e-05,3.64258e-07,8.78591e-06,0.00013689,20.1
0.00791865,0.00205148,0.000563243,0.920246,0.0445676,20.1
0.00107353,0.000899848,0.000150586,0.064751,0.0167265,20.1
0.0689372,0.00247341,0.000625653,18.0059,0.121307,20.1
0.0982716,0.00263465,0.00079961,46.9266,0.240581,20.1
0.172963,0.00135451,0.000604877,73.0756,0.135812,20.1
0.101934,0.00205355,0.000563702,20.8723,0.267317,20.1
0.00462823,0.00149058,0.000425606,0.707379,0.048974,20.1
0.107159,0.00268272,0.000774454,39.5585,0.0836835,20.1
0.160402,0.00635905,0.001405,46.2186,0.347367,20.1
0.326673,0.00703566,0.00163704,74.7717,0.754496,20.1
0.513559,0.00825786,0.00118344,99.0791,0.888375,20.1
0.116172,0.00399468,0.000988698,50.4804,0.1064,20.1
0.00142963,0.000764668,0.000244772,0.231253,0.0244529,20.1
6.62958e-05,0.000258159,9.84264e-05,0.00748011,0.00947125,20.1
2.67441e-06,4.98144e-05,8.15671e-06,0.000119082,0.00103372,20.1
1.27814e-06,2.91449e-05,6.40714e-07,2.48402e-05,0.000248603,20.1
