Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.981069,6.34131,13.891,1,2,0.4,1.389,0.01,0.402,0.011,0.964,8.824,1.314
0,1.2492,51.026,1,2,0.4,1.814,0.011,0.307,0.012,1.481,45.818,1.334
0,21.896,32.351,1,2,0.4,1.235,0.011,0.295,0.013,0.915,27.589,1.362
0.724405,2.00678,24.673,1,2,0.4,1.367,0.01,0.312,0.012,1.03,19.536,1.313
0,15.9187,32.039,1,2,0.4,1.6,0.019,0.609,0.023,0.947,26.779,1.33
0.789467,84.865,29.327,1,2,0.4,1.938,0.011,0.64,0.012,1.273,23.626,1.383
0.648819,418.105,14.793,1,2,0.4,1.508,0.011,0.554,0.012,0.93,9.142,1.322
0,16.0271,19.59,1,2,0.4,1.562,0.01,0.349,0.015,1.185,14.643,1.302
0,26.4748,36.115,1,2,0.4,1.595,0.01,0.598,0.012,0.972,31.129,1.31
0.942183,14.1342,12.893,1,2,0.4,1.581,0.01,0.45,0.011,1.107,7.521,1.317
0.124123,221.157,18.442,1,2,0.4,1.551,0.01,0.534,0.013,0.992,13.162,1.322
0,1452.65,10.198,1,2,0.4,1.695,0.011,0.594,0.019,1.069,5.013,1.334
0.649894,288.933,12.406,1,2,0.4,1.318,0.01,0.349,0.022,0.935,7.332,1.442
0,132.397,22.914,1,2,0.4,1.484,0.01,0.314,0.013,1.145,18.034,1.337
0.791243,80.6844,19.652,1,2,0.4,1.361,0.01,0.407,0.012,0.929,14.55,1.318
0.8067,71.2325,21.055,1,2,0.4,1.367,0.01,0.402,0.012,0.942,15.841,1.421
0.495829,783.896,18.435,1,2,0.4,1.227,0.011,0.307,0.012,0.895,13.265,1.31
0.412159,97.3084,25.188,1,2,0.4,1.389,0.01,0.374,0.011,0.991,20.091,1.323
0,0.327945,18.931,1,2,0.4,1.345,0.01,0.386,0.013,0.934,14.075,1.327
0.520506,692.525,18.42,1,2,0.4,1.588,0.013,0.452,0.021,1.099,13.182,1.305
0,15.1638,17.635,1,2,0.4,1.447,0.01,0.413,0.016,1.006,12.751,1.319
0.962872,5.72327,23.543,1,2,0.4,1.224,0.01,0.298,0.012,0.902,18.7,1.334
0.9285,27.6609,12.107,1,2,0.4,1.609,0.01,0.611,0.013,0.973,6.784,1.349
0.84254,60.1401,14.161,1,2,0.4,1.365,0.01,0.406,0.012,0.935,8.974,1.358
0,47.1059,8.879,1,2,0.4,1.54,0.01,0.56,0.012,0.956,3.836,1.357
0.172938,1046.03,10.713,1,2,0.4,1.378,0.01,0.413,0.011,0.941,5.637,1.38
0.113892,64.4994,31.992,1,2,0.4,1.559,0.01,0.623,0.011,0.913,26.787,1.31
0.95083,3.03164,24.216,1,2,0.4,1.888,0.01,0.41,0.011,1.454,18.582,1.321
0,38.2437,33.584,1,2,0.4,1.565,0.011,0.454,0.012,1.087,28.555,1.339
0.380422,702.774,14.464,1,2,0.4,1.364,0.013,0.359,0.016,0.973,9.069,1.427
0,46.3753,35.959,1,2,0.4,1.561,0.011,0.421,0.011,1.116,31.011,1.308
0.588183,656.808,17.835,1,2,0.4,1.576,0.011,0.528,0.012,1.022,12.583,1.307
0,47.8049,26.845,1,2,0.4,1.383,0.01,0.312,0.013,1.046,22.098,1.327
0,20.0447,15.393,1,2,0.4,1.532,0.01,0.572,0.012,0.935,10.436,1.333
