MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
7677.32,6.66949e-05,0.00187353,1.3688e+07,0.00941706,20.05
6.92783,4.55271e-06,0.000167105,5955.58,0.0012356,20.05
1527.42,7.57296e-05,0.00121299,2.19865e+06,0.0109864,20.05
241.901,7.55244e-05,0.00120426,58700.2,0.00666716,20.05
300.108,7.21044e-05,0.00121026,199174,0.00803779,20.05
0.0013286,1.91272e-07,3.11969e-05,2.06382,0.000177817,20.05
11.6967,1.62171e-05,0.000684245,7070.09,0.000903097,20.05
55833.3,6.74093e-05,0.000802737,7.51516e+07,0.00772503,20.05
33293.2,0.000155632,0.000718067,1.714e+07,0.0442572,20.05
5.29034,6.73249e-06,0.000722041,5169.64,0.00146623,20.05
1317.78,0.00018857,0.00185459,278024,0.0214864,20.05
1437.6,4.53415e-05,0.00205737,1.253e+06,0.00068131,20.05
9666.25,0.000166995,0.00187859,8.51193e+06,0.0173105,20.05
0.000838415,1.93736e-07,4.8242e-05,1.53404,7.65442e-05,20.05
1267.56,0.000185956,0.00646486,156885,0.0103539,20.05
2285.46,0.000110073,0.00152143,2.31665e+06,0.00532016,20.05
28530.6,0.000128551,0.00135743,4.8201e+07,0.0232673,20.05
704.897,0.000110179,0.0107492,465264,0.00726359,20.05
277.609,6.52105e-05,0.00254284,137346,0.00345455,20.05
1791.18,0.000158653,0.00193707,434231,0.0165397,20.05
1880.75,7.43239e-05,0.00141458,1.97698e+06,0.0025435,20.05
6.00947,2.50574e-05,0.0043258,5628.62,0.001971,20.05
105.054,4.36625e-05,0.00214376,38760.9,0.00863968,20.05
2133.46,0.000158879,0.00218676,1.0687e+06,0.0208295,20.05
2610.33,0.000139118,0.00232473,2.09141e+06,0.018637,20.05
0.00136314,2.62596e-07,4.13819e-05,2.26452,0.000174034,20.05
14.8512,1.89264e-05,0.00047945,7475.87,0.000668211,20.05
322.609,2.4706e-05,0.000764558,498059,0.000496877,20.05
1258.54,3.41898e-05,0.000671135,2.45356e+06,0.00198945,20.05
0.00522486,7.33087e-07,6.21399e-05,2.4334,0.000151312,20.05
0.00100365,4.56635e-07,2.91034e-05,0.14875,3.76572e-05,20.05
5.16221,1.78583e-05,0.000286238,8419.29,0.000468846,20.05
179.63,2.9782e-05,0.000227407,90528.3,0.00653636,20.05
