MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
227.172,6.72782e-05,0.00140269,59049,0.00276195,5.05
249.277,4.42855e-05,0.00177176,199171,0.000423499,5.05
0.00259813,4.18148e-07,5.06025e-05,1.92586,0.000174015,5.05
10.5753,2.07788e-05,0.00116487,7104,0.000253434,5.05
56055.7,0.00011066,0.00168617,7.50582e+07,0.00868003,5.05
14441.2,8.17067e-05,0.0012314,2.67577e+07,0.00353236,5.05
4.23012,4.48496e-06,0.000808108,5169.36,0.000120331,5.05
3164.08,0.000300182,0.0021804,392057,0.0255081,5.05
1444.62,6.3509e-05,0.00272215,1.25339e+06,0.0007044,5.05
8238.65,9.86733e-05,0.00292513,8.51128e+06,0.00147484,5.05
0.00122285,6.652e-07,9.30838e-05,1.5406,7.68788e-05,5.05
1419.16,0.00023996,0.00736756,226271,0.0104064,5.05
2238.16,0.000102161,0.00240042,2.31655e+06,0.000851406,5.05
26839,0.000161856,0.00217116,4.8211e+07,0.00440144,5.05
660.356,8.36889e-05,0.0113114,465256,0.00274595,5.05
319.192,8.50458e-05,0.00363311,137349,0.00425869,5.05
1303.08,9.69672e-05,0.00275963,434393,0.00320418,5.05
1843.08,7.3033e-05,0.00169158,1.97694e+06,0.000673478,5.05
4.24343,1.36607e-05,0.00346023,5628.15,0.000126619,5.05
64.526,3.06144e-05,0.00270631,60562.1,0.00136012,5.05
1882.19,0.00011721,0.00320239,1.06869e+06,0.00515325,5.05
2396.6,0.000145149,0.00382137,2.09123e+06,0.00501189,5.05
0.00296263,7.99513e-07,9.90963e-05,2.13619,0.000170545,5.05
15.7522,2.50527e-05,0.000773272,7476.1,0.000327882,5.05
323.507,4.10445e-05,0.0012466,497889,0.000335344,5.05
1325.53,8.72044e-05,0.0015499,2.44295e+06,0.00351515,5.05
0.0117306,1.78262e-06,0.000141384,3.4144,0.000146836,5.05
0.00404088,1.28317e-06,8.84274e-05,0.374949,6.03771e-05,5.05
5.38712,2.38621e-05,0.000649198,8470.39,0.000361607,5.05
439.101,0.000103802,0.000568004,77153.7,0.0122528,5.05
