MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
5.32621,1.15253e-05,0.000314607,1779.7,0.00251474,50.05
35478.8,0.000105208,0.000329378,4.94724e+07,0.11559,50.05
7642.58,4.60976e-05,0.000362749,6.69969e+06,0.0276608,50.05
4.15375,2.33143e-06,0.000318592,5166,0.000197094,50.05
389.262,6.37379e-05,0.000849303,132598,0.0134498,50.05
1083.63,4.63168e-05,0.00095686,1.06077e+06,0.0139704,50.05
7604.23,7.96813e-05,0.000888223,8.51181e+06,0.0310875,50.05
0.000736262,8.00363e-08,1.96432e-05,1.44697,7.30039e-05,50.05
639.54,8.64893e-05,0.0027712,156912,0.00647741,50.05
2007.39,7.24333e-05,0.00068863,2.31695e+06,0.00428908,50.05
26438.5,6.06985e-05,0.00065178,4.81976e+07,0.00359895,50.05
587.262,3.75711e-05,0.00545466,465261,0.0045537,50.05
155.441,3.9377e-05,0.00129229,56100.3,0.00458683,50.05
742.83,0.000115783,0.00095485,340923,0.019076,50.05
1652.13,6.71697e-05,0.000738928,1.97699e+06,0.0121767,50.05
3.62045,1.31197e-05,0.0032572,5623.11,0.00123145,50.05
44.2096,1.28587e-05,0.00112552,60562.3,0.00258182,50.05
1222.78,7.02177e-05,0.00100629,1.06864e+06,0.00958144,50.05
1474.37,7.8463e-05,0.00106084,564404,0.0163312,50.05
0.00125485,1.35963e-07,1.9661e-05,2.43836,0.000178779,50.05
8.86341,8.14929e-06,0.000212622,4799.66,0.000670146,50.05
155.297,2.44719e-05,0.000351082,124676,0.00519399,50.05
1248.64,1.54693e-05,0.000301395,2.4749e+06,0.00124552,50.05
0.00246558,2.97785e-07,2.06286e-05,3.12911,0.000152493,50.05
0.000303074,1.55627e-07,9.56126e-06,0.105256,3.49122e-05,50.05
4.73091,8.89232e-06,0.000104732,8792.65,0.000428747,50.05
143.29,1.54712e-05,0.000101722,82916.5,0.00540933,50.05
