MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
1711.62,0.000129433,0.0156669,2.20069e+06,0.000250493,0.15
382.185,0.000154836,0.00920313,255209,0.000549838,0.15
543.707,0.000197476,0.00852027,303528,0.000485736,0.15
0.285905,3.75082e-05,0.00615163,6.21846,0.000240043,0.15
24.7848,5.76152e-05,0.0108851,27307.7,0.000119365,0.15
401.213,0.000104925,0.00543667,273212,0.000267889,0.15
846.329,0.000221868,0.00583455,514348,0.000632642,0.15
0.24688,3.3278e-05,0.0109534,31.1159,9.42579e-05,0.15
193.476,0.000100478,0.00801518,211942,0.000196664,0.15
1382.33,0.000109346,0.00826782,2.35187e+06,0.000204662,0.15
1533.34,0.000132788,0.00596335,2.05347e+06,0.000302853,0.15
0.270887,4.01052e-05,0.00592443,6.18035,0.000210224,0.15
30.6075,4.92942e-05,0.0071887,19330.6,0.000124529,0.15
180.805,0.000151852,0.0158897,83195.5,0.000302188,0.15
1627.72,0.000133532,0.00845764,861217,0.00028571,0.15
139.959,6.10592e-05,0.00744081,74663.1,0.000241163,0.15
305.96,0.000365982,0.00773547,80467.6,0.000926095,0.15
913.543,0.000102403,0.0101228,638543,0.00029654,0.15
7442.07,0.000144488,0.00638368,6.59597e+06,0.0003136,0.15
1.75534,7.77147e-05,0.0101419,9.10534,0.00020786,0.15
440.39,0.000114772,0.0129913,193680,0.000337528,0.15
376.945,0.000121978,0.0154331,249933,0.000370836,0.15
689.127,0.000164953,0.0150256,116055,0.000301165,0.15
10.338,4.15325e-05,0.00317366,13546.3,0.000267318,0.15
2694.76,0.00027814,0.00973391,3.33975e+06,0.00164271,0.15
835.545,0.000113989,0.00672535,1.04564e+06,0.000241198,0.15
7572.29,0.0001121,0.00706957,1.36949e+07,0.000224438,0.15
5.51051,3.60351e-05,0.0050131,4074.78,0.000109089,0.15
1432.14,0.000102536,0.00569242,2.19568e+06,0.000264448,0.15
192.659,0.000107737,0.00349081,59196.9,0.000335142,0.15
257.25,0.000123509,0.00500663,198985,0.000497365,0.15
0.114508,2.19169e-05,0.00218131,1.89224,0.000174643,0.15
15.229,0.00012028,0.0278944,7024.03,0.000242394,0.15
55636.2,0.00012715,0.00710275,7.50575e+07,0.000342887,0.15
14481,0.000221184,0.0148529,2.67572e+07,0.00175152,0.15
4.38566,3.45311e-05,0.00523429,5170.35,0.000114772,0.15
670.195,7.10595e-05,0.0124445,434452,0.000191011,0.15
1445.34,0.000123384,0.00495613,1.25315e+06,0.000296524,0.15
8239.04,0.000191058,0.00880684,8.51171e+06,0.000633819,0.15
0.046547,2.17034e-05,0.00484447,1.52606,7.67837e-05,0.15
891.144,0.00018543,0.0216099,226380,0.000460399,0.15
2235.13,0.000178446,0.00601299,2.31645e+06,0.000552911,0.15
26681.6,0.000164034,0.00502442,4.81985e+07,0.000276231,0.15
611.722,8.92503e-05,0.0206945,465216,0.000167049,0.15
234.261,8.25717e-05,0.00629042,137343,0.000253766,0.15
1237.4,0.000109613,0.00679069,433684,0.000374172,0.15
1841.42,9.99801e-05,0.00343014,1.97698e+06,0.000284739,0.15
4.56004,5.92288e-05,0.0102602,5629.44,0.000129312,0.15
52.1429,6.34077e-05,0.0150999,60560.8,0.000186418,0.15
1514.95,0.000134971,0.0258332,1.06883e+06,0.000297222,0.15
2227.66,0.000156157,0.00681309,2.09166e+06,0.000323615,0.15
0.170379,3.58066e-05,0.00459367,2.10387,0.000171478,0.15
18.1873,8.98339e-05,0.00706278,7473.55,0.000149851,0.15
326.3,0.000121725,0.00663176,498050,0.000235773,0.15
1286.46,0.000152096,0.00822348,2.51072e+06,0.000511096,0.15
0.251862,4.06544e-05,0.0080699,2.83459,0.000180684,0.15
0.351672,4.39482e-05,0.0103933,1.42747,9.88347e-05,0.15
7.56417,0.000112998,0.00919697,8583.76,0.000216378,0.15
18697.3,0.00614332,0.00901047,110374,0.0196683,0.15
