Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.130501,618.656,6,10,13.4,304,0,231,2,66,66,205
0.522874,690.644,6,10,16.75,371,0,286,1,78,69,208
0.390485,633.561,6,10,13.4,295,0,228,1,62,71,227
0.0311732,472.226,6,10,6.7,145,0,107,1,34,77,214
0.404769,803.718,6,10,16.75,423,0,321,1,93,85,250
0.516806,742.362,6,10,16.75,389,0,290,1,92,82,229
0.0273519,491.937,6,10,10.05,190,0,132,0,54,80,185
0.0973324,482.309,6,10,6.7,148,0,111,1,34,76,221
0.271689,697.388,6,10,13.4,326,0,248,1,70,84,245
0.251398,726.523,6,10,13.4,341,0,261,0,75,87,255
0.434391,666.694,6,10,13.4,320,0,245,0,70,80,222
0.401058,605.988,6,10,13.4,275,0,201,0,69,79,213
0.498211,601.22,6,10,10.05,237,0,179,1,53,84,240
0.508554,758.378,6,10,16.75,393,0,298,1,87,81,238
0.484717,767.078,6,10,16.75,399,0,304,0,87,82,242
0.351445,596.195,6,10,10.05,219,0,162,0,52,84,255
0.0899449,475.144,6,10,6.7,151,0,114,1,34,79,206
0.309852,710.264,6,10,13.4,317,0,241,0,72,85,264
0.260813,783.612,6,10,16.75,395,0,299,1,89,83,259
0.248438,706.294,6,10,13.4,325,0,247,0,71,83,255
0.24124,771.558,6,10,16.75,400,0,302,0,92,83,244
0.272487,782.751,6,10,16.75,408,0,310,1,89,82,247
0.680234,671.177,6,10,16.75,342,0,248,1,86,80,210
0.318976,787.067,6,10,16.75,413,0,314,2,90,83,248
0.299184,692.841,6,10,13.4,326,0,249,0,73,82,241
0.518666,857.35,6,10,20.1,481,0,366,0,109,83,249
0.393479,850.599,6,10,20.1,481,0,363,0,109,82,242
0.282463,831.38,6,10,16.75,430,0,329,2,95,86,272
0.250322,769.208,6,10,16.75,401,0,304,1,89,86,242
0.240377,773.469,6,10,16.75,396,0,299,1,91,85,247
0.292583,777.572,6,10,16.75,398,0,302,0,89,84,254
0.167359,478.321,6,10,6.7,145,0,110,0,32,78,219
0.577755,637.464,6,10,13.4,298,0,222,1,71,80,221
0.317493,608.439,6,10,13.4,279,0,204,1,69,80,212
0.329483,808.938,6,10,16.75,421,0,322,1,92,86,255
0.354835,617.473,6,10,13.4,274,0,203,0,66,81,222
0.357688,699.975,6,10,16.75,354,0,260,0,87,83,224
0.260878,670.239,6,10,13.4,314,0,237,0,70,83,232
0.21285,664.372,6,10,13.4,309,0,234,0,69,79,234
0.223101,786.308,6,10,16.75,415,0,315,0,92,87,242
0.316777,629.169,6,10,13.4,286,0,203,1,75,89,218
0.11694,757.683,6,10,16.75,396,0,300,0,90,86,232
0.205074,509.567,6,10,6.7,164,0,124,0,37,81,226
0.617373,761.681,6,10,16.75,386,0,289,1,90,84,246
0.26058,579.599,6,10,10.05,231,0,177,0,51,78,230
0.400007,789.486,6,10,16.75,414,0,314,0,92,83,248
0.171034,871.762,6,10,16.75,444,0,333,2,102,94,288
0.049798,502.497,6,10,6.7,163,0,122,0,38,79,224
0.406426,756.746,6,10,16.75,393,0,300,0,87,79,241
0.2635,739.21,6,10,16.75,382,0,289,0,86,78,235
0.583714,716.241,6,10,16.75,362,0,269,0,85,81,233
0.386239,761.939,6,10,16.75,392,0,296,0,89,83,245
0.222778,665.031,6,10,13.4,303,0,228,0,70,78,243
0.19337,471.227,6,10,6.7,146,0,111,0,33,74,212
0.252674,593.821,6,10,10.05,233,0,177,0,53,80,239
0.211249,577.758,6,10,10.05,230,0,176,0,51,77,232
