baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,
12820.6,0.814829,100,1485.98,8,2583.49,0.609437,20.0357,339.681,5,830.499,0.235298,0.142857,14.144,4,1140.89,0.903475,1.56508,57.8368,5,975.38,0,0.626984,9.004,3,1863.93,0.579257,4.22553,135.561,6,
12918.9,0.621998,100,1512.56,8,3298.48,0.908114,20.0357,324.15,7,1177.42,0.63846,0.142857,15.9932,6,1391.25,0.635929,2.20714,88.8888,5,967.89,0,0.702381,9.73333,3,1948.79,0.780469,5.50397,163.92,6,
2436.84,0,100,501.974,3,1261.66,0,20.0357,108.266,3,943.315,0,0.142857,3.72167,3,953.881,0,1.03968,8.07167,3,987.11,0,0.809524,16.6623,3,977.631,0,1.75397,16.0943,3,
12843.5,0.663611,100,1502.04,8,2484.95,0.697657,20.0357,332.217,5,981.998,0.903837,0.142857,14.4786,5,1268.59,0.74246,2.25066,85.7605,6,982.912,0,0.72619,14.1467,3,1988.58,0.859652,5.49603,157.695,6,
9720.81,0.557548,100,1753.16,5,2259.1,0.348357,20.0357,352.976,4,1236.79,0.647021,0.142857,11.1679,7,1207.12,0.448646,1.37222,45.2294,5,968.324,0,0.615079,9.30567,3,1666.94,0.706515,3.48082,101.755,6,
12653.7,0.796622,100,1913.89,6,2724.52,0.732341,20.0357,362.587,5,892.98,0.352008,0.142857,12.879,4,970.645,0.324387,1.06349,28.8967,4,962.996,0,0.571429,8.855,3,2761.98,0.827574,4.36954,141.054,8,
8884.75,0.852324,100,1590.29,5,2683.59,0.870543,20.0357,358.941,5,1056.98,0.918435,0.142857,12.9271,8,1049.36,0.682477,1.09603,29.4126,5,991.306,0,1.09921,17.8927,3,1502.59,0.71904,3.37857,121.95,5,
10732.4,0.893661,100,1587.55,6,3330.84,0.74731,20.0357,340.031,6,945.674,0.346398,0.142857,9.96925,4,1082.26,0.573057,1.15317,29.6526,5,968.542,0,0.694444,10.946,3,1639.89,0.686456,3.93889,131.26,5,
11833,0.686104,100,1755.55,6,2676.83,0.702005,20.0357,345.899,5,877.13,0.289125,0.142857,11.8468,4,1231.65,0.567504,1.50159,59.2316,5,961.911,0,0.650794,10.2447,3,1331.8,0.564525,2.68889,76.6494,5,
9451.64,0.644329,100,1696.06,5,2785.43,0.384085,20.0357,359.133,5,1000.35,0.728951,0.142857,11.8452,5,1386.27,0.65755,1.37245,41.2453,7,974.909,0,0.825397,14.6057,3,1822.89,0.70936,3.62566,117.692,6,
