baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
31.7959,16.0019,100,4.58191,4,17.2541,12.8022,1.04545,0.151514,5,13.3965,16.8514,0.545455,0.125193,4,13.3407,16.9921,0.579545,0.146351,4,13.4081,16.9562,0.568182,0.132378,4,13.4328,16.9928,0.632576,0.225291,4,7.29142,16.9614,1.04545,0.158008,5,8.05175,16.9378,0.545455,0.124335,5,8.03906,16.9562,0.575758,0.150858,5,7.56251,16.9851,0.568182,0.139626,5,7.8908,16.9355,0.534091,0.210202,5,
36.5422,14.8166,100,3.93021,5,13.8163,17.0565,1.04545,0.147446,4,13.9121,15.875,0.545455,0.119144,4,13.7763,17.1552,0.619318,0.145097,4,13.0687,17.273,0.600379,0.144518,4,17.1994,15.5169,0.488636,0.193364,5,7.6172,17.2733,1.04545,0.141689,5,7.5757,17.274,0.545455,0.125071,5,7.49408,17.274,0.604167,0.149906,5,7.6897,17.2737,0.602273,0.146083,5,7.48057,17.2709,0.475379,0.18292,5,
21.3414,17.0437,100,4.26303,4,27.8556,11.0626,1.04545,0.154594,8,13.8695,15.7342,0.545455,0.121061,4,13.9442,16.6501,0.57197,0.141493,4,13.2668,17.0915,0.560606,0.134863,4,17.551,15.0285,0.619318,0.206742,5,8.15287,16.9861,1.04545,0.144708,5,7.89686,17.05,0.545455,0.121413,5,8.55306,17.0513,0.568182,0.14047,5,8.12733,17.0845,0.564394,0.133298,5,8.17334,17.0869,0.602273,0.20398,5,
16.1484,15.6157,100,3.62285,4,12.7145,15.6157,1.04545,0.131956,4,12.6456,15.6157,0.545455,0.115181,4,13.2825,15.5796,0.549242,0.129815,4,12.672,15.6157,0.551136,0.121948,4,13.2819,15.6123,0.465909,0.191311,4,7.9385,15.5906,1.04545,0.13775,5,7.90156,15.5852,0.545455,0.120451,5,8.08636,15.5424,0.554924,0.131108,5,7.65702,15.5861,0.55303,0.127617,5,7.51061,15.5776,0.445076,0.189515,5,
43.9717,8.39724,100,4.0195,6,13.5955,15.3952,1.04545,0.144875,4,23.9688,11.0649,0.545455,0.121997,7,13.7765,14.944,0.560606,0.142807,4,17.15,9.27484,0.568182,0.130599,5,17.5935,13.7094,0.765152,0.229859,5,8.807,15.1599,1.04545,0.146836,5,9.68947,13.8529,0.545455,0.120784,6,9.58988,14.1345,0.581439,0.14383,6,9.86189,14.6887,0.583333,0.135287,6,9.65076,14.9236,0.619318,0.229181,5,
33.2299,14.9698,100,4.11878,5,14.148,14.6793,1.04545,0.151767,4,13.7682,15.2181,0.545455,0.120347,4,13.8199,17.0041,0.613636,0.148485,4,13.1403,17.1524,0.611742,0.139582,4,14.0493,16.0766,0.568182,0.196528,4,8.21056,16.9359,1.04545,0.150374,5,8.30074,16.6933,0.545455,0.121294,5,7.81862,17.1545,0.623106,0.154631,5,7.59902,17.1549,0.613636,0.146837,5,8.18072,17.0031,0.642045,0.190399,5,
16.4362,15.274,100,3.70272,4,12.8673,15.273,1.04545,0.135991,4,12.984,15.2741,0.545455,0.113722,4,12.995,15.2742,0.564394,0.136827,4,12.9935,15.2743,0.568182,0.123629,4,12.8825,15.273,0.337121,0.148064,4,7.54246,15.2404,1.04545,0.13577,5,7.65692,15.2475,0.545455,0.11754,5,8.34892,15.2183,0.564394,0.138615,5,8.46682,15.1945,0.566288,0.13302,5,7.96831,15.2588,0.445076,0.171579,5,
20.165,17.2893,100,3.61578,4,13.5507,17.3225,1.04545,0.144727,4,13.5141,17.1797,0.545455,0.117047,4,13.8169,17.174,0.592803,0.138988,4,13.1228,17.3175,0.558712,0.120639,4,13.5529,17.2922,0.621212,0.21129,4,7.29704,17.3565,1.04545,0.145409,5,7.54214,17.317,0.545455,0.126495,5,7.5111,17.3145,0.551136,0.130061,5,7.72443,17.3158,0.554924,0.12068,5,8.19638,17.307,0.581439,0.213135,5,
21.1335,17.0221,100,4.04336,4,13.5719,16.9592,1.04545,0.151619,4,13.8574,16.5175,0.545455,0.119065,4,13.3531,17.0417,0.657197,0.158976,4,17.4834,16.1159,0.672348,0.156333,5,14.1356,16.3322,0.573864,0.190074,4,7.77021,16.9636,1.04545,0.147705,5,8.43315,16.9344,0.545455,0.122814,5,8.65606,17.012,0.655303,0.156202,5,7.55467,17.0196,0.645833,0.145484,5,7.99405,17.0012,0.649621,0.232882,5,
42.8327,13.0426,100,3.80092,6,13.3582,17.3233,1.04545,0.150873,4,13.3165,17.3237,0.545455,0.122734,4,17.2247,16.7229,0.611742,0.148562,5,13.4114,17.2836,0.619318,0.142704,4,14.2895,17.2491,0.653409,0.217801,4,7.36873,17.3297,1.04545,0.150214,5,7.50562,17.3292,0.545455,0.117708,5,8.13992,17.2994,0.623106,0.156051,5,8.31841,17.3062,0.625,0.143995,5,8.4297,17.3245,0.642045,0.209272,5,
58.2628,10.2836,100,3.95354,8,13.408,16.5435,1.04545,0.141362,4,13.2313,16.5516,0.545455,0.119976,4,13.0602,16.6492,0.570076,0.130655,4,20.5471,7.86614,0.61553,0.134007,6,17.3348,14.4928,0.507576,0.182119,5,7.77483,16.6254,1.04545,0.141518,5,7.47867,16.6715,0.545455,0.12018,5,7.55127,16.6543,0.589015,0.147263,5,7.79309,16.6137,0.587121,0.134782,5,7.81513,16.6287,0.596591,0.195992,5,
34.1497,15.029,100,3.53148,5,13.6153,17.0885,1.04545,0.140549,4,13.2608,17.3722,0.545455,0.119207,4,13.3118,17.3896,0.585227,0.145807,4,12.9254,17.3896,0.579545,0.127665,4,13.9552,17.0128,0.503788,0.190096,4,7.94378,17.3823,1.04545,0.146139,5,8.0194,17.3851,0.545455,0.116004,5,7.4567,17.3794,0.585227,0.155488,5,7.51053,17.3665,0.575758,0.13267,5,8.38616,17.3804,0.551136,0.195335,5,
39.4518,14.3202,100,4.52248,5,13.0125,17.1908,1.04545,0.156548,4,13.6172,16.9383,0.545455,0.131619,4,13.1411,17.19,0.585227,0.148584,4,13.9613,16.7157,0.573864,0.142184,4,17.5921,16.4797,0.596591,0.211224,5,7.59529,17.1841,1.04545,0.157264,5,7.96622,17.1818,0.545455,0.128541,5,7.57528,17.1765,0.585227,0.145458,5,7.49769,17.1912,0.57197,0.143795,5,8.3934,17.1495,0.61553,0.209554,5,
20.0995,15.2809,100,3.64488,4,13.391,15.282,1.04545,0.139897,4,13.309,15.2734,0.545455,0.117882,4,13.2136,15.2818,0.560606,0.133092,4,13.1993,15.2789,0.560606,0.121925,4,13.0541,15.2833,0.261364,0.139368,4,7.85007,15.2291,1.04545,0.144255,5,7.88943,15.2316,0.545455,0.115776,5,7.80438,15.2259,0.560606,0.131172,5,7.85687,15.231,0.5625,0.131619,5,7.97354,15.2373,0.380682,0.155624,5,
28.789,13.3765,100,3.87982,4,13.7739,14.1524,1.04545,0.143161,4,24.1163,10.171,0.545455,0.119465,7,17.236,10.8225,0.556818,0.133633,5,13.78,12.3862,0.560606,0.132251,4,13.8874,14.7996,0.539773,0.184115,4,9.52261,12.4361,1.04545,0.138886,6,10.4424,12.4484,0.545455,0.120838,7,9.59738,14.3529,0.57197,0.13461,6,8.58019,14.9272,0.570076,0.123284,5,8.24447,14.9762,0.57197,0.19283,5,
21.1598,17.1199,100,4.14304,4,13.1648,17.1215,1.04545,0.141193,4,13.2861,17.1094,0.545455,0.122134,4,13.143,17.1194,0.583333,0.148691,4,12.9878,17.1193,0.5625,0.123815,4,13.0777,17.1205,0.598485,0.20894,4,7.61519,17.1212,1.04545,0.149967,5,7.74267,17.1217,0.545455,0.121029,5,7.73718,17.1097,0.566288,0.14543,5,7.77158,17.1205,0.560606,0.127828,5,7.86372,17.1217,0.585227,0.203374,5,
28.5276,14.2993,100,3.82346,4,17.1504,13.2213,1.04545,0.145439,5,12.7412,16.6111,0.545455,0.119443,4,17.2026,14.4097,0.564394,0.135442,5,23.9647,11.6934,0.617424,0.136293,7,13.8488,15.8149,0.719697,0.215496,4,7.20211,16.6111,1.04545,0.142939,5,6.99372,16.6111,0.545455,0.11827,5,7.33669,16.3693,0.556818,0.133015,5,6.97402,16.5353,0.554924,0.131624,5,7.40083,16.54,0.814394,0.233669,5,
35.8804,11.1371,100,3.82533,5,13.8624,11.2555,1.04545,0.141683,4,17.1754,11.2924,0.545455,0.119228,5,12.9366,16.272,0.556818,0.130925,4,13.6244,15.1401,0.55303,0.119754,4,14.2346,13.9062,0.801136,0.241854,4,11.2444,11.5809,1.04545,0.139596,7,9.15502,13.8692,0.545455,0.115697,6,8.3138,14.935,0.568182,0.133778,5,10.262,12.087,0.600379,0.13525,6,8.87703,14.5849,0.676136,0.218271,5,
37.2768,15.0372,100,4.14785,5,16.8554,15.9109,1.04545,0.143732,5,13.5397,16.74,0.545455,0.117059,4,13.287,16.7673,0.581439,0.14327,4,24.0097,12.8784,0.638258,0.143791,7,13.9859,16.1889,0.725379,0.209298,4,7.65742,16.7314,1.04545,0.140292,5,7.40532,16.7175,0.545455,0.119096,5,7.62035,16.7337,0.590909,0.145436,5,8.17049,16.6334,0.590909,0.142107,5,8.58895,16.5609,0.604167,0.19948,5,
41.0699,9.1274,100,3.53453,6,27.5088,6.87832,1.04545,0.138736,8,20.4899,7.53325,0.545455,0.114871,6,13.6945,14.3466,0.564394,0.135144,4,17.3376,12.0419,0.573864,0.129591,5,17.4722,11.2988,0.706439,0.202112,5,10.0527,14.4556,1.04545,0.140831,6,9.67643,13.7324,0.545455,0.116695,6,10.989,12.7145,0.592803,0.139957,7,8.15379,13.7024,0.568182,0.129435,5,10.0508,13.8948,0.719697,0.207259,6,
24.6784,17.0629,100,3.78393,4,13.5297,17.0602,1.04545,0.147723,4,13.1426,17.1106,0.545455,0.120761,4,13.4318,17.1134,0.638258,0.149532,4,13.4253,17.1065,0.626894,0.140434,4,13.3073,17.0539,0.607955,0.217011,4,8.17005,17.0561,1.04545,0.138663,5,7.83886,17.11,0.545455,0.118413,5,8.12022,17.1125,0.638258,0.151309,5,7.86133,17.1062,0.628788,0.140987,5,7.8737,17.0884,0.649621,0.218008,5,
27.7522,15.2508,100,3.65529,4,30.9693,7.82419,1.04545,0.141242,9,13.665,15.8267,0.545455,0.122946,4,20.4939,13.0749,0.604167,0.141325,6,23.939,11.6775,0.628788,0.138411,7,12.824,16.5858,0.69697,0.232089,4,7.33366,16.5558,1.04545,0.135682,5,7.956,16.4365,0.545455,0.121479,5,7.3211,16.4763,0.55303,0.13331,5,7.63003,16.4558,0.55303,0.120145,5,7.53961,16.5821,0.698864,0.216701,5,
24.8413,15.0174,100,2.97733,4,13.4847,14.8154,1.04545,0.130165,4,16.7409,13.721,0.545455,0.110981,5,13.5035,12.5488,0.556818,0.12603,4,13.2992,15.2683,0.551136,0.114276,4,13.6747,15.5913,0.600379,0.179558,4,7.54322,15.9264,1.04545,0.125112,5,7.85458,15.7802,0.545455,0.110365,5,7.53818,15.684,0.551136,0.128265,5,7.70175,15.6931,0.551136,0.113325,5,7.6761,15.7967,0.583333,0.183147,5,
25.6656,15.5925,100,4.11312,4,13.5148,15.785,1.04545,0.145021,4,13.7798,15.4702,0.545455,0.121407,4,16.9485,15.831,0.577652,0.141623,5,13.5445,17.1471,0.617424,0.142805,4,17.5708,14.3727,0.528409,0.196702,5,7.79247,17.2242,1.04545,0.144393,5,7.63239,17.2344,0.545455,0.116927,5,7.80756,17.254,0.655303,0.157341,5,7.39157,17.2279,0.647727,0.146651,5,7.87839,17.2621,0.414773,0.177033,5,
28.0492,14.9314,100,3.6456,4,13.7733,16.0866,1.04545,0.149992,4,13.6169,17.0679,0.545455,0.11647,4,13.9312,17.1039,0.583333,0.136872,4,13.7336,17.1176,0.632576,0.138723,4,14.0204,16.9215,0.496212,0.202195,4,8.10965,17.2343,1.04545,0.137143,5,8.07267,17.2027,0.545455,0.116109,5,8.00743,17.3011,0.63447,0.152056,5,7.50165,17.2406,0.636364,0.140252,5,8.01216,17.2728,0.537879,0.201649,5,
25.2304,17.0587,100,4.05467,4,13.43,17.1605,1.04545,0.14674,4,17.0305,16.5166,0.545455,0.122081,5,13.2686,17.2319,0.587121,0.143766,4,13.3625,17.2079,0.575758,0.132243,4,13.8174,17.1431,0.681818,0.212558,4,7.78425,17.211,1.04545,0.144891,5,7.28385,17.2347,0.545455,0.12015,5,7.91483,17.2127,0.602273,0.157132,5,7.97643,17.1802,0.598485,0.1372,5,8.24567,17.1765,0.736742,0.215658,5,
29.0555,16.4515,100,3.9579,4,13.4175,16.5208,1.04545,0.141886,4,13.6405,16.6978,0.545455,0.120443,4,13.9387,16.0818,0.558712,0.138344,4,13.6689,16.1892,0.560606,0.12853,4,14.0679,15.1209,0.712121,0.217537,4,7.04199,16.928,1.04545,0.137374,5,7.31493,16.9158,0.545455,0.123784,5,6.96506,16.9336,0.549242,0.13398,5,6.87572,16.9336,0.549242,0.122283,5,7.56061,16.8978,0.534091,0.18987,5,
27.8625,15.2859,100,4.92294,4,13.6031,15.3953,1.04545,0.155025,4,17.1161,14.5532,0.545455,0.125497,5,13.9132,16.0572,0.590909,0.155422,4,13.504,15.2197,0.589015,0.153354,4,14.2419,14.6458,0.640152,0.200344,4,8.52525,17.1252,1.04545,0.154734,5,8.46297,17.1622,0.545455,0.124713,5,8.26309,17.177,0.63447,0.158582,5,8.58641,17.1519,0.619318,0.151001,5,8.39446,17.1772,0.698864,0.200737,5,
38.7646,14.8951,100,4.37238,5,14.0922,15.899,1.04545,0.153043,4,17.1866,15.6136,0.545455,0.124821,5,17.2929,16.0055,0.594697,0.151027,5,17.5239,15.8633,0.600379,0.145369,5,13.707,17.0419,0.482955,0.195816,4,7.98226,17.2387,1.04545,0.154979,5,8.20711,17.248,0.545455,0.120469,5,8.00251,17.2688,0.564394,0.141411,5,8.24915,17.2813,0.558712,0.129671,5,8.21534,17.2432,0.526515,0.184939,5,
24.4725,15.6211,100,3.81949,4,13.42,16.1799,1.04545,0.132585,4,13.8343,15.4684,0.545455,0.115913,4,13.3509,15.457,0.587121,0.136931,4,13.6991,15.8043,0.611742,0.136077,4,13.8159,17.0916,0.488636,0.171926,4,8.28022,17.2281,1.04545,0.137051,5,7.7811,17.1413,0.545455,0.113198,5,7.30814,17.204,0.609848,0.143288,5,8.30917,17.2272,0.613636,0.136157,5,7.89262,17.1917,0.524621,0.177694,5,
38.3983,14.6645,100,4.36438,5,13.6396,16.9522,1.04545,0.151874,4,13.0388,17.06,0.545455,0.122015,4,13.5673,17.0676,0.579545,0.141334,4,17.1861,15.9767,0.623106,0.143052,5,17.4713,16.0308,0.581439,0.206877,5,8.24456,17.1406,1.04545,0.15048,5,7.86022,17.0893,0.545455,0.123492,5,7.79312,17.1422,0.577652,0.139683,5,7.69186,17.1407,0.581439,0.135141,5,8.33665,17.1298,0.643939,0.217405,5,
20.3003,16.3748,100,3.69926,4,13.2002,16.3632,1.04545,0.13904,4,13.1434,16.4639,0.545455,0.117237,4,27.3496,8.18662,0.642045,0.14238,8,13.2958,16.2642,0.554924,0.124796,4,13.2377,16.474,0.607955,0.183862,4,7.76688,16.5228,1.04545,0.144509,5,7.39765,16.4887,0.545455,0.116421,5,7.25242,16.4697,0.55303,0.130234,5,7.60341,16.4865,0.554924,0.123549,5,7.32196,16.4901,0.61553,0.187264,5,
18.4212,15.6251,100,2.84653,4,20.5463,12.8711,1.04545,0.135239,6,12.6586,15.6719,0.545455,0.117721,4,13.1521,15.6704,0.551136,0.128634,4,13.1306,15.6703,0.551136,0.11225,4,12.6822,15.6719,0.42803,0.142148,4,7.78562,15.6436,1.04545,0.13208,5,7.53492,15.671,0.545455,0.106816,5,7.72568,15.6709,0.551136,0.124291,5,7.67615,15.6709,0.551136,0.112391,5,7.13506,15.6719,0.42803,0.145474,5,
32.2523,15.8244,100,4.73855,4,13.3857,16.9208,1.04545,0.161663,4,13.1201,16.9373,0.545455,0.127086,4,13.8713,14.9238,0.577652,0.153071,4,13.9144,16.2966,0.598485,0.143223,4,13.9325,16.6091,0.647727,0.217763,4,7.41676,16.9504,1.04545,0.161938,5,7.53486,16.9497,0.545455,0.13259,5,7.2592,16.9496,0.560606,0.143789,5,7.5043,16.9498,0.55303,0.131167,5,7.92808,16.9502,0.592803,0.212809,5,
39.0536,14.85,100,4.49034,5,13.1231,17.2276,1.04545,0.152129,4,13.5742,17.004,0.545455,0.127345,4,13.2889,17.2397,0.587121,0.150951,4,13.2743,17.2322,0.57197,0.138926,4,13.8592,16.9495,0.473485,0.175769,4,8.32101,17.2362,1.04545,0.153506,5,7.7102,17.2288,0.545455,0.126684,5,8.06907,17.208,0.594697,0.152026,5,8.00046,17.213,0.581439,0.143242,5,7.76849,17.1185,0.422348,0.163853,5,
28.7904,15.6831,100,3.82133,4,17.1673,15.6234,1.04545,0.139564,5,17.1465,15.1101,0.545455,0.122555,5,13.4329,17.1187,0.613636,0.146552,4,13.9313,16.9137,0.613636,0.135336,4,13.8529,17.0477,0.636364,0.209648,4,7.45343,17.1275,1.04545,0.144088,5,7.47283,17.2261,0.545455,0.125633,5,7.92048,17.2344,0.63447,0.14692,5,7.50326,17.2303,0.623106,0.146671,5,7.59028,17.2068,0.556818,0.197321,5,
20.4278,17.2758,100,3.80321,4,13.1171,17.2763,1.04545,0.152625,4,13.0767,17.272,0.545455,0.115668,4,13.2922,17.2752,0.602273,0.151728,4,13.277,17.2745,0.596591,0.141337,4,13.0084,17.2751,0.723485,0.219118,4,7.50362,17.2754,1.04545,0.136874,5,7.36421,17.2764,0.545455,0.116617,5,7.74555,17.2761,0.600379,0.147978,5,7.59458,17.2764,0.596591,0.140077,5,8.26417,17.2753,0.613636,0.204422,5,
16.8737,17.2399,100,4.09409,4,13.2781,17.1526,1.04545,0.148013,4,13.0452,17.1686,0.545455,0.121082,4,13.1245,17.2059,0.590909,0.142705,4,13.0593,17.223,0.568182,0.130733,4,13.1828,17.242,0.653409,0.198981,4,8.35799,17.0981,1.04545,0.144405,5,7.58929,17.1746,0.545455,0.119378,5,7.55505,17.2124,0.596591,0.153747,5,8.02972,17.2208,0.583333,0.129771,5,8.07635,17.2371,0.672348,0.216559,5,
28.1457,17.1595,100,3.73817,4,13.7754,17.0347,1.04545,0.146768,4,20.7824,8.47276,0.545455,0.122558,6,13.8516,16.5124,0.589015,0.140692,4,13.3814,17.195,0.579545,0.134094,4,14.097,16.9943,0.706439,0.227214,4,7.96344,17.2702,1.04545,0.143651,5,9.45375,16.7087,0.545455,0.11921,6,8.40155,17.2732,0.592803,0.141678,5,7.62138,17.2734,0.581439,0.129241,5,7.63163,17.2801,0.649621,0.226618,5,
28.6043,15.5198,100,3.87626,4,13.5215,15.4674,1.04545,0.145033,4,16.7298,15.564,0.545455,0.11994,5,13.3732,15.4358,0.621212,0.14219,4,13.3764,15.5036,0.628788,0.142016,4,13.4976,15.8077,0.520833,0.178975,4,8.07652,17.2012,1.04545,0.147102,5,7.61446,17.2632,0.545455,0.115562,5,8.20146,17.2266,0.651515,0.154109,5,7.62378,17.2603,0.643939,0.152216,5,7.55367,17.259,0.50947,0.181832,5,
29.4681,14.5886,100,4.01156,4,13.8277,16.2442,1.04545,0.143124,4,13.787,16.3683,0.545455,0.123767,4,12.7248,17.3116,0.566288,0.138829,4,12.7144,17.3116,0.560606,0.12436,4,12.9569,17.2925,0.375,0.158977,4,7.48953,17.2276,1.04545,0.140647,5,7.47825,17.2636,0.545455,0.116738,5,7.69243,17.2918,0.57197,0.14089,5,7.79666,17.3091,0.564394,0.127271,5,7.8615,17.2922,0.448864,0.155473,5,
40.9267,14.6868,100,4.82642,5,24.0582,12.0558,1.04545,0.148459,7,13.4506,17.1716,0.545455,0.127927,4,17.1831,15.3486,0.579545,0.143269,5,13.9814,15.8089,0.604167,0.148962,4,13.9753,17.0881,0.626894,0.216618,4,8.20218,17.2334,1.04545,0.160549,5,7.84107,17.2467,0.545455,0.127772,5,8.05089,17.2556,0.604167,0.155571,5,8.44853,17.2142,0.589015,0.147075,5,7.83826,17.1923,0.583333,0.207869,5,
21.7855,17.3178,100,4.42819,4,13.0215,17.3175,1.04545,0.14859,4,13.167,17.3147,0.545455,0.120283,4,13.4312,17.3075,0.619318,0.152126,4,13.2302,17.317,0.600379,0.15317,4,14.3009,17.1329,0.604167,0.207366,4,7.57077,17.3146,1.04545,0.152209,5,7.74465,17.315,0.545455,0.128483,5,7.54329,17.3134,0.617424,0.160916,5,7.83147,17.3145,0.602273,0.139435,5,7.58365,17.3149,0.780303,0.243743,5,
40.966,16.1029,100,4.90159,5,13.4606,17.1448,1.04545,0.157788,4,24.1087,7.85317,0.545455,0.128439,7,14.0491,16.68,0.590909,0.159974,4,17.3807,14.6521,0.568182,0.14116,5,13.3896,17.0993,0.465909,0.186918,4,6.86642,17.2157,1.04545,0.159439,5,6.81965,17.2157,0.545455,0.12711,5,7.56934,17.1568,0.558712,0.151146,5,7.68126,17.2099,0.556818,0.137259,5,7.29401,17.2149,0.517045,0.201988,5,
36.2253,13.1063,100,3.94426,5,13.7394,14.6714,1.04545,0.147519,4,20.6139,8.16621,0.545455,0.119614,6,13.9273,16.3864,0.575758,0.144095,4,13.4992,16.8044,0.55303,0.126181,4,13.9961,16.2631,0.670455,0.210705,4,7.27439,16.862,1.04545,0.162771,5,6.98967,16.862,0.545455,0.116121,5,7.57734,16.8597,0.55303,0.131393,5,7.73423,16.862,0.55303,0.122924,5,7.09632,16.8574,0.655303,0.221035,5,
22.1508,16.8053,100,4.63068,4,17.0148,14.1629,1.04545,0.157561,5,13.3594,16.3699,0.545455,0.125182,4,13.442,15.4804,0.558712,0.149161,4,13.4227,15.3855,0.570076,0.144266,4,12.904,16.8152,0.636364,0.193619,4,7.77232,16.8149,1.04545,0.163669,5,7.72202,16.7978,0.545455,0.131377,5,7.35431,16.815,0.568182,0.143369,5,7.99285,16.4674,0.564394,0.138723,5,7.40424,16.8151,0.642045,0.19184,5,
31.3523,15.6305,100,4.49444,4,12.8504,16.3544,1.04545,0.146163,4,13.1621,16.3534,0.545455,0.128075,4,13.1685,16.3398,0.558712,0.139567,4,13.3763,16.3501,0.55303,0.13124,4,13.8899,16.326,0.852273,0.250452,4,7.47701,16.3544,1.04545,0.160463,5,7.65902,16.349,0.545455,0.125296,5,7.54164,16.3392,0.554924,0.141522,5,7.13371,16.3544,0.55303,0.12431,5,7.72849,16.3508,0.886364,0.222341,5,
