baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
5.20849,15.3767,100,0.902712,4,4.19945,15.3767,1.04545,0.050483,4,4.19497,15.3767,0.545455,0.045363,4,4.32776,15.3767,0.55303,0.05302,4,4.21519,15.3767,0.55303,0.04725,4,4.47842,15.2043,0.25,0.0503673,4,2.23406,15.3767,1.04545,0.051443,5,2.35802,15.3767,0.545455,0.045576,5,2.37466,15.3767,0.55303,0.052154,5,2.32665,15.3767,0.55303,0.047761,5,2.2955,15.3004,0.25,0.050892,5,
6.03048,14.8269,100,0.871661,4,4.35455,14.8325,1.04545,0.050377,4,4.33393,14.8309,0.545455,0.0445455,4,4.31127,14.834,0.556818,0.052847,4,4.36679,14.833,0.556818,0.049245,4,4.32788,14.8385,0.246212,0.0511435,4,2.79758,14.5984,1.04545,0.0499843,5,2.9436,14.5803,0.545455,0.0491462,5,2.86713,14.6036,0.564394,0.0535058,5,2.55245,14.5588,0.560606,0.0490997,5,2.84036,14.2289,0.246212,0.0518515,5,
6.90634,15.333,100,0.850033,4,4.59197,15.0382,1.04545,0.050095,4,4.65514,15.1362,0.545455,0.0444967,4,4.27081,15.6615,0.556818,0.0519,4,4.2067,15.6615,0.556818,0.048248,4,4.44263,15.5815,0.212121,0.0455013,4,2.40625,15.6615,1.04545,0.049378,5,2.31171,15.6615,0.545455,0.063287,5,2.31128,15.6615,0.556818,0.052944,5,2.39313,15.6615,0.556818,0.047221,5,2.39113,15.6615,0.234848,0.046523,5,
7.33507,14.8557,100,0.963856,4,4.52974,15.1432,1.04545,0.051697,4,4.58103,15.1887,0.545455,0.0452957,4,4.48381,15.272,0.55303,0.052574,4,4.49301,15.3122,0.560606,0.0481107,4,4.40727,15.6198,0.310606,0.0612725,4,2.6406,15.5671,1.04545,0.0511275,5,2.62397,15.5317,0.545455,0.045324,5,2.59342,15.6007,0.55303,0.053025,5,2.61109,15.5596,0.55303,0.052104,5,2.41959,15.62,0.314394,0.061572,5,
6.13227,17.2913,100,0.916221,4,4.4708,15.8311,1.04545,0.0507373,4,4.47042,15.6227,0.545455,0.0449787,4,4.42829,16.5118,0.560606,0.054688,4,4.47577,16.6337,0.560606,0.0494295,4,4.58788,16.0892,0.598485,0.0685143,4,2.77976,17.3206,1.04545,0.050526,5,2.61413,15.8143,0.545455,0.045263,5,2.49131,16.5313,0.560606,0.054034,5,2.8656,17.2964,0.560606,0.049269,5,2.68205,16.2254,0.5,0.069582,5,
6.98461,15.3362,100,0.875261,4,4.23738,15.6409,1.04545,0.050276,4,4.2226,15.6409,0.545455,0.04432,4,4.21395,15.6409,0.556818,0.052595,4,4.23271,15.6409,0.556818,0.048117,4,4.44007,15.5807,0.204545,0.0441545,4,2.25378,15.6409,1.04545,0.04991,5,2.33148,15.6409,0.545455,0.044502,5,2.48787,15.6409,0.556818,0.052371,5,2.23353,15.6409,0.556818,0.048067,5,2.57601,15.6409,0.204545,0.045128,5,
7.37236,15.1079,100,0.964956,4,4.50912,15.1105,1.04545,0.0521967,4,4.43216,15.505,0.545455,0.054187,4,4.45647,15.5048,0.556818,0.0531805,4,4.38222,15.5076,0.560606,0.051897,4,4.35249,15.504,0.386364,0.062376,4,2.20607,15.515,1.04545,0.052595,5,2.54527,15.5149,0.545455,0.048488,5,2.31688,15.515,0.556818,0.062945,5,2.51698,15.4887,0.560606,0.049148,5,2.51883,15.456,0.44697,0.065837,5,
5.07999,15.5048,100,0.907598,4,4.22634,15.5047,1.04545,0.051433,4,4.30186,15.5048,0.545455,0.044694,4,4.39977,15.5048,0.556818,0.05264,4,4.23423,15.5048,0.560606,0.048736,4,4.28328,15.5051,0.287879,0.057102,4,2.6701,14.759,1.04545,0.051149,5,3.21729,14.4117,0.545455,0.0470734,6,2.90595,14.7939,0.57197,0.0551583,5,3.1625,14.9403,0.583333,0.0559827,5,2.67513,15.4009,0.287879,0.058418,5,
7.2259,15.3839,100,0.943503,4,4.54667,14.3241,1.04545,0.0518705,4,4.48355,14.4062,0.545455,0.0455263,4,4.67891,15.2664,0.55303,0.0592543,4,5.7814,14.8268,0.575758,0.050552,5,4.53265,15.5355,0.276515,0.0573307,4,2.21121,15.6673,1.04545,0.055654,5,2.27953,15.6673,0.545455,0.046582,5,2.22978,15.6673,0.55303,0.052949,5,2.18618,15.6673,0.556818,0.048677,5,2.23454,15.6673,0.265152,0.057332,5,
7.31425,15.7133,100,0.958814,4,4.25901,17.0671,1.04545,0.051668,4,4.15221,17.0673,0.545455,0.044871,4,4.54821,14.9577,0.556818,0.054445,4,4.39975,17.0673,0.556818,0.048347,4,4.37625,15.7217,0.287879,0.0552915,4,2.93246,15.5362,1.04545,0.0509602,5,2.97286,14.5995,0.545455,0.0452167,5,2.81893,15.3239,0.575758,0.0536392,5,2.77741,14.6751,0.579545,0.0496355,5,2.50211,15.8768,0.287879,0.053073,5,
6.85601,15.5825,100,0.859502,4,4.47507,15.2173,1.04545,0.0510287,4,4.44959,15.3406,0.545455,0.0448243,4,4.5042,15.2896,0.556818,0.05217,4,4.38213,15.5074,0.560606,0.0484465,4,4.34378,15.5864,0.200758,0.044697,4,2.39143,15.6298,1.04545,0.050733,5,2.18938,15.6298,0.545455,0.044961,5,2.28563,15.6298,0.556818,0.051926,5,2.29481,15.6298,0.560606,0.047351,5,2.1943,15.6298,0.204545,0.044638,5,
6.99801,15.2644,100,0.87655,4,4.54168,15.0102,1.04545,0.0503723,4,4.59786,14.8331,0.545455,0.0449375,4,4.30389,15.6346,0.55303,0.051399,4,4.3525,15.6346,0.55303,0.046991,4,4.50336,15.4012,0.25,0.0517687,4,2.38085,15.6346,1.04545,0.049761,5,2.64594,15.6346,0.545455,0.048826,5,2.19773,15.6346,0.55303,0.051179,5,2.20296,15.6346,0.55303,0.046688,5,2.20959,15.6346,0.265152,0.054707,5,
5.94486,14.5294,100,0.880304,4,4.38928,14.519,1.04545,0.050217,4,4.27468,14.5295,0.545455,0.050643,4,4.3049,14.5056,0.556818,0.05855,4,4.29088,14.5072,0.556818,0.048277,4,4.39221,14.5486,0.409091,0.060247,4,2.70107,14.1086,1.04545,0.0498087,5,2.55768,14.1266,0.545455,0.050347,5,2.67638,14.1216,0.560606,0.0530017,5,2.54207,14.1294,0.560606,0.048639,5,2.71333,14.0849,0.242424,0.0525708,5,
5.14824,17.4765,100,0.923319,4,4.29591,17.4763,1.04545,0.051958,4,4.42067,17.4629,0.545455,0.0450673,4,4.51892,17.4511,0.575758,0.054021,4,4.35022,17.476,0.583333,0.049337,4,4.41392,16.7448,0.44697,0.0599185,4,3.33429,16.1957,1.04545,0.0503817,6,2.81947,16.3433,0.545455,0.046006,5,2.77695,16.939,0.594697,0.0569873,5,2.78271,17.0632,0.598485,0.0501877,5,2.81423,17.181,0.484848,0.0625007,5,
6.08931,15.3421,100,0.938551,4,4.27825,16.8923,1.04545,0.051208,4,4.26979,16.8933,0.545455,0.045209,4,4.31659,16.8935,0.560606,0.055256,4,4.29395,16.8935,0.564394,0.050292,4,4.10565,16.8935,0.530303,0.065822,4,2.42338,16.8857,1.04545,0.051709,5,2.56129,15.2358,0.545455,0.0450445,5,2.72926,16.8858,0.560606,0.0544837,5,2.44823,16.8858,0.564394,0.049319,5,2.52127,16.8645,0.640152,0.0694457,5,
6.05763,15.4041,100,0.879345,4,4.5463,15.2886,1.04545,0.055361,4,4.40243,15.0937,0.545455,0.044841,4,4.70101,15.0013,0.556818,0.0532837,4,4.25635,15.5914,0.556818,0.048259,4,4.18725,15.5914,0.272727,0.054075,4,2.5326,15.4286,1.04545,0.049823,5,2.42032,15.4404,0.545455,0.045266,5,2.77094,15.5069,0.556818,0.058661,5,2.67415,15.484,0.556818,0.0478465,5,2.34977,15.5913,0.272727,0.054396,5,
6.36014,15.2751,100,0.984452,4,4.4145,15.2402,1.04545,0.051462,4,4.38511,15.246,0.545455,0.0452525,4,4.39504,15.2411,0.556818,0.0536085,4,4.44315,15.2274,0.556818,0.0487455,4,4.45297,15.2897,0.280303,0.057003,4,2.78221,14.5913,1.04545,0.0514285,5,2.99685,14.6794,0.545455,0.0453685,5,3.01815,14.6746,0.587121,0.056063,5,2.89021,14.7036,0.587121,0.053023,5,2.85803,15.2701,0.280303,0.056781,5,
5.06092,15.3698,100,0.865992,4,4.26747,15.3698,1.04545,0.04992,4,4.21841,15.3698,0.545455,0.044717,4,4.37977,15.3404,0.556818,0.051409,4,4.33683,15.3326,0.560606,0.053058,4,4.44265,15.3443,0.215909,0.0477415,4,2.25215,15.3698,1.04545,0.049875,5,2.30792,15.3698,0.545455,0.044953,5,2.58351,15.3698,0.556818,0.063233,5,2.5365,15.3698,0.560606,0.04885,5,2.21932,15.3698,0.227273,0.048427,5,
6.19424,15.4674,100,0.950887,4,4.34471,15.4313,1.04545,0.0516795,4,4.39323,15.2485,0.545455,0.0453155,4,4.47418,15.3273,0.556818,0.0524797,4,4.52717,15.0882,0.556818,0.0485543,4,4.41522,15.5147,0.276515,0.0581825,4,2.53756,15.4702,1.04545,0.0509695,5,2.77511,15.4366,0.545455,0.044965,5,2.79355,15.4493,0.556818,0.052453,5,2.49374,15.4921,0.556818,0.049905,5,2.45528,15.5459,0.265152,0.0555385,5,
6.0705,14.6876,100,0.904715,4,4.26297,14.6888,1.04545,0.051439,4,4.23258,14.6888,0.545455,0.044832,4,4.27214,14.6887,0.556818,0.052548,4,4.29984,14.6887,0.556818,0.047886,4,4.24377,14.6889,0.242424,0.049465,4,2.56575,14.5276,1.04545,0.0502943,5,2.71264,14.4637,0.545455,0.0448203,5,2.65597,14.4625,0.560606,0.052857,5,2.55439,14.3877,0.564394,0.0488767,5,2.59876,14.4376,0.238636,0.0491087,5,
6.03183,15.4356,100,0.890366,4,4.36938,15.3953,1.04545,0.0539275,4,4.48804,15.4099,0.545455,0.0496455,4,4.50959,15.287,0.556818,0.05506,4,4.49351,15.2511,0.560606,0.0554627,4,4.21239,15.5583,0.257576,0.049939,4,2.5223,15.5583,1.04545,0.049496,5,2.30784,15.5583,0.545455,0.04451,5,2.21811,15.5583,0.556818,0.052599,5,2.19122,15.5583,0.556818,0.048016,5,2.3022,15.5583,0.257576,0.050741,5,
6.30215,14.9053,100,0.971441,4,4.47476,14.7338,1.04545,0.0510673,4,4.39566,14.7104,0.545455,0.04501,4,4.38199,14.7377,0.556818,0.0528603,4,4.39359,14.8788,0.556818,0.048538,4,4.45126,15.0496,0.295455,0.0549815,4,2.51753,14.9386,1.04545,0.0538265,5,2.56512,14.8028,0.545455,0.048548,5,2.9379,14.7775,0.556818,0.057114,5,2.75407,14.7644,0.556818,0.048505,5,2.69,14.8895,0.318182,0.053411,5,
7.98293,15.252,100,0.877555,4,4.47123,15.392,1.04545,0.052616,4,4.41167,15.3001,0.545455,0.0499847,4,4.53013,15.2642,0.55303,0.0559887,4,4.67514,15.1809,0.568182,0.0496388,4,4.2635,15.6699,0.212121,0.046677,4,2.34686,15.6699,1.04545,0.049583,5,2.24941,15.6699,0.545455,0.044556,5,2.18271,15.6699,0.55303,0.051712,5,2.21141,15.6699,0.55303,0.046615,5,2.27135,15.6699,0.212121,0.047227,5,
7.03148,15.3238,100,0.874955,4,4.5756,15.0466,1.04545,0.0526093,4,4.38999,15.5431,0.545455,0.044486,4,4.41989,15.3799,0.556818,0.052251,4,5.6384,15.2315,0.568182,0.049106,5,4.18749,15.7076,0.25,0.048332,4,2.4734,15.7076,1.04545,0.049912,5,2.20373,15.7076,0.545455,0.044499,5,2.21439,15.7076,0.556818,0.052811,5,2.18949,15.7076,0.556818,0.047649,5,2.18986,15.7076,0.25,0.049552,5,
7.30236,15.4389,100,0.97811,4,4.6481,15.2397,1.04545,0.0506562,4,4.48144,15.125,0.545455,0.045374,4,4.60307,15.4876,0.556818,0.052516,4,4.51075,15.3272,0.564394,0.0491017,4,4.44869,15.6472,0.272727,0.0558445,4,2.19348,15.7032,1.04545,0.051361,5,2.42063,15.7032,0.545455,0.045701,5,2.46153,15.7031,0.556818,0.0525055,5,2.4837,15.7031,0.556818,0.047857,5,2.27685,15.7032,0.287879,0.057179,5,
5.18658,14.5319,100,0.909181,4,4.23125,14.532,1.04545,0.050456,4,4.29717,14.5321,0.545455,0.044478,4,4.23234,14.532,0.560606,0.052397,4,4.2655,14.532,0.556818,0.047845,4,4.31101,14.5315,0.242424,0.049468,4,2.62024,14.2246,1.04545,0.0511603,5,2.60035,14.2521,0.545455,0.046339,5,2.76955,14.2701,0.560606,0.055496,5,2.53408,14.273,0.560606,0.0484723,5,2.7364,14.3387,0.242424,0.0494017,5,
7.28172,17.2787,100,0.939186,4,4.47479,17.4307,1.04545,0.052067,4,4.52642,17.3709,0.545455,0.0451663,4,4.5476,17.4283,0.57197,0.0533167,4,4.53369,17.3352,0.568182,0.0494267,4,4.5687,16.3986,0.367424,0.060531,4,2.8615,16.9402,1.04545,0.051963,5,2.67589,16.9075,0.545455,0.0453327,5,2.93588,16.4077,0.579545,0.0533127,5,2.82734,16.0595,0.587121,0.050389,5,2.75115,16.9919,0.609848,0.0653597,5,
6.12762,15.2149,100,0.966815,4,4.30445,15.215,1.04545,0.05088,4,4.29753,15.2143,0.545455,0.0455425,4,4.36185,15.2149,0.560606,0.052463,4,4.26624,15.2149,0.560606,0.0484465,4,4.2415,15.2145,0.272727,0.05501,4,2.69617,15.0723,1.04545,0.0505407,5,2.82317,15.0425,0.545455,0.056436,5,2.6747,15.0723,0.560606,0.0533047,5,2.57172,15.0713,0.560606,0.0483553,5,2.53013,15.1477,0.272727,0.0552157,5,
6.32792,17.3811,100,0.981167,4,4.31585,17.3807,1.04545,0.0511295,4,4.26834,17.3808,0.545455,0.045475,4,4.33281,17.3821,0.568182,0.053985,4,4.42971,17.3814,0.568182,0.049741,4,4.46438,16.6538,0.325758,0.055036,4,2.49365,16.3126,1.04545,0.051012,5,2.36504,16.4908,0.545455,0.0453835,5,2.63589,16.4529,0.575758,0.054008,5,2.66513,16.4269,0.57197,0.049649,5,2.67441,16.7024,0.431818,0.059374,5,
6.84308,15.2534,100,0.835792,4,4.61649,14.9577,1.04545,0.049183,4,4.42001,15.0985,0.545455,0.0444973,4,4.47247,14.9497,0.556818,0.0526703,4,5.57928,14.4957,0.587121,0.050598,5,4.39858,15.7051,0.234848,0.052868,4,2.55628,15.7054,1.04545,0.048546,5,2.46957,15.7054,0.545455,0.044632,5,2.20127,15.7054,0.556818,0.052143,5,2.30822,15.7054,0.556818,0.05612,5,2.24441,15.7054,0.234848,0.048706,5,
7.04409,15.4445,100,0.861399,4,4.59962,14.1473,1.04545,0.0501395,4,4.51374,15.0503,0.545455,0.04461,4,4.25646,15.7026,0.556818,0.05228,4,4.30359,15.7026,0.556818,0.048049,4,4.2119,15.7026,0.227273,0.04715,4,2.28859,15.7026,1.04545,0.049653,5,2.30716,15.7026,0.545455,0.05505,5,2.42222,15.7026,0.556818,0.051841,5,2.34479,15.7026,0.556818,0.047685,5,2.30768,15.7026,0.227273,0.047297,5,
7.20494,15.1703,100,0.963691,4,4.46398,15.1758,1.04545,0.0514933,4,4.41609,15.1896,0.545455,0.0457583,4,4.52618,15.1194,0.568182,0.054227,4,4.52744,15.1674,0.568182,0.0514727,4,4.48625,15.485,0.261364,0.0544,4,2.44506,15.5321,1.04545,0.051329,5,2.78847,15.472,0.545455,0.045703,5,2.49052,15.5318,0.564394,0.0546475,5,2.69448,15.5318,0.564394,0.0493455,5,2.56269,15.5321,0.325758,0.066347,5,
5.99625,15.0395,100,0.905321,4,4.29751,15.0392,1.04545,0.0512295,4,4.29024,15.0402,0.545455,0.045288,4,4.34676,15.0469,0.556818,0.0540985,4,4.37465,15.0467,0.556818,0.0490955,4,4.31796,15.0422,0.215909,0.0472055,4,2.56709,14.8792,1.04545,0.050121,5,2.70045,14.7782,0.545455,0.045063,5,2.79021,14.5692,0.560606,0.05802,5,2.57273,14.57,0.556818,0.0488847,5,2.92791,14.6937,0.219697,0.047451,5,
6.90898,15.4034,100,0.85022,4,4.44715,15.3008,1.04545,0.0501277,4,4.49843,15.0881,0.545455,0.047557,4,4.33632,15.6381,0.556818,0.051917,4,4.3279,15.6381,0.556818,0.046821,4,4.49005,15.552,0.215909,0.0449045,4,2.27103,15.6381,1.04545,0.049069,5,2.28114,15.6381,0.545455,0.044712,5,2.2043,15.6381,0.556818,0.051549,5,2.38477,15.6381,0.556818,0.047328,5,2.21947,15.6381,0.234848,0.046096,5,
6.15559,17.3059,100,0.972529,4,4.35971,17.3038,1.04545,0.0559685,4,4.439,16.1073,0.545455,0.045329,4,4.52669,15.6189,0.568182,0.053935,4,4.37739,17.3206,0.568182,0.0491175,4,4.49811,16.3688,0.287879,0.061591,4,2.85294,16.4635,1.04545,0.0519843,5,2.80054,16.4865,0.545455,0.048533,5,2.59806,16.1827,0.579545,0.0546877,5,2.59676,16.137,0.575758,0.053744,5,2.55762,16.5046,0.291667,0.05644,5,
6.05991,14.6264,100,0.89268,4,4.33434,14.6262,1.04545,0.050296,4,4.39441,14.6264,0.545455,0.044665,4,4.33102,14.7958,0.556818,0.0526975,4,4.33453,14.7961,0.556818,0.048365,4,4.31878,14.8048,0.223485,0.0487495,4,2.62379,14.3014,1.04545,0.050561,5,2.77255,14.3202,0.545455,0.047594,5,2.73063,14.3327,0.560606,0.052797,5,2.71366,14.347,0.560606,0.048284,5,2.5081,14.4811,0.219697,0.0489483,5,
5.23459,15.795,100,0.943079,4,4.28703,15.7967,1.04545,0.051325,4,4.41302,15.7784,0.545455,0.045111,4,4.45868,15.702,0.560606,0.0533985,4,4.34738,15.7885,0.556818,0.0524155,4,4.40572,15.7943,0.431818,0.058463,4,2.40123,15.793,1.04545,0.051252,5,2.45142,15.7931,0.545455,0.0455225,5,2.38314,15.7931,0.564394,0.0535755,5,2.40951,15.793,0.560606,0.0487155,5,2.84581,15.7961,0.443182,0.0658795,5,
6.13212,15.3247,100,0.961082,4,4.32946,15.3248,1.04545,0.051485,4,4.35843,15.3247,0.545455,0.045821,4,4.34149,15.3255,0.55303,0.052195,4,4.32177,15.3255,0.556818,0.047488,4,4.31943,15.3247,0.280303,0.056287,4,2.47188,15.2764,1.04545,0.051345,5,2.42502,15.1981,0.545455,0.0455647,5,2.55058,15.2378,0.55303,0.0518643,5,2.4735,15.238,0.556818,0.047487,5,2.51556,15.3191,0.280303,0.0557145,5,
6.17047,17.4627,100,0.918098,4,4.29992,17.4677,1.04545,0.049929,4,4.33481,17.4655,0.545455,0.0450635,4,4.20147,17.4677,0.594697,0.055127,4,4.39113,17.4676,0.594697,0.050061,4,5.69752,15.4379,0.386364,0.0573005,5,2.69536,16.6269,1.04545,0.0507243,5,2.48033,16.8305,0.545455,0.0452357,5,2.40083,17.4677,0.594697,0.054717,5,2.85601,16.8642,0.613636,0.0522637,5,2.67778,16.6798,0.507576,0.062399,5,
6.16868,15.4926,100,0.968076,4,4.27759,15.4906,1.04545,0.0515585,4,4.23867,15.49,0.545455,0.044997,4,4.33764,15.4913,0.556818,0.058072,4,4.26247,15.4918,0.560606,0.0496235,4,4.35399,15.4914,0.67803,0.062676,4,2.64524,15.3257,1.04545,0.051609,5,2.7379,15.346,0.545455,0.0450783,5,3.15694,14.6569,0.564394,0.0534045,6,3.13418,14.6007,0.568182,0.0496655,6,2.68718,15.1181,0.55303,0.0626257,5,
7.42802,16.3475,100,1.0125,4,4.2762,16.6826,1.04545,0.053843,4,4.38257,16.2815,0.545455,0.046416,4,4.15255,16.6826,0.560606,0.053477,4,4.25166,16.6826,0.560606,0.049415,4,4.67819,16.1497,0.954545,0.0762897,4,2.35461,16.6819,1.04545,0.0532945,5,2.52829,16.283,0.545455,0.0459005,5,2.36464,16.6666,0.556818,0.05316,5,2.46602,16.6602,0.560606,0.0504045,5,2.71186,16.6002,0.969697,0.0817265,5,
6.16071,15.8614,100,0.975769,4,4.23499,15.8502,1.04545,0.051801,4,4.30334,15.8675,0.545455,0.0453855,4,4.35304,15.8708,0.556818,0.053113,4,4.26568,15.871,0.556818,0.0481025,4,4.40187,15.8771,0.348485,0.066281,4,2.57913,15.8501,1.04545,0.0513195,5,2.63138,15.8434,0.545455,0.0523445,5,2.91793,15.8527,0.556818,0.055859,5,2.74385,15.8487,0.556818,0.048313,5,2.84546,15.846,0.348485,0.0670907,5,
6.1159,17.3969,100,0.941684,4,4.34861,17.3954,1.04545,0.05085,4,4.3446,17.3981,0.545455,0.049243,4,4.49651,17.3925,0.560606,0.057631,4,4.41089,17.3895,0.556818,0.0478475,4,4.53916,16.4157,0.401515,0.0603233,4,2.61588,16.537,1.04545,0.0551315,5,2.35091,16.6337,0.545455,0.05386,5,2.73729,16.3413,0.568182,0.0605007,5,2.83823,16.3913,0.575758,0.04965,5,2.55508,16.9082,0.57197,0.063024,5,
6.31596,15.148,100,0.976698,4,4.4833,15.1115,1.04545,0.051249,4,4.39621,15.1463,0.545455,0.0508075,4,4.44539,15.1432,0.560606,0.056777,4,4.41785,15.1199,0.560606,0.047955,4,4.46434,15.6989,0.55303,0.0653343,4,2.5661,15.2259,1.04545,0.0508573,5,2.73767,15.2514,0.545455,0.045541,5,2.81025,15.1707,0.57197,0.0526457,5,2.79695,15.1696,0.568182,0.0480923,5,2.73065,15.959,0.545455,0.0664535,5,
7.42479,16.3919,100,1.03693,4,4.41394,16.355,1.04545,0.05222,4,4.54583,16.2875,0.545455,0.0458187,4,4.6722,15.9176,0.57197,0.0574542,4,4.55603,16.2401,0.560606,0.0548707,4,4.56879,15.5956,0.704545,0.0699267,4,2.70259,16.4963,1.04545,0.052246,5,2.72008,16.484,0.545455,0.045877,5,2.28242,16.5854,0.556818,0.055306,5,2.21649,16.6146,0.556818,0.048789,5,2.62921,16.5955,0.863636,0.081936,5,
7.34291,15.327,100,0.99747,4,4.31803,16.2459,1.04545,0.052042,4,4.46766,15.446,0.545455,0.045564,4,4.25303,16.1782,0.556818,0.062063,4,4.43353,16.1621,0.556818,0.0486385,4,4.3797,16.2688,0.473485,0.066123,4,2.66456,15.523,1.04545,0.0525457,5,2.68806,16.1959,0.545455,0.0457427,5,2.54785,16.2595,0.556818,0.053091,5,2.55435,16.2126,0.556818,0.04865,5,2.63031,16.2478,0.484848,0.065261,5,
7.26474,15.1292,100,0.985151,4,4.58341,15.1088,1.04545,0.0517747,4,4.47083,15.112,0.545455,0.0460277,4,4.49742,15.1413,0.55303,0.053058,4,4.53798,15.1798,0.556818,0.053852,4,4.5806,15.2751,0.318182,0.066474,4,2.71889,15.3545,1.04545,0.0530015,5,2.72958,15.3475,0.545455,0.0464295,5,2.59355,15.3192,0.55303,0.052571,5,2.45131,15.3125,0.55303,0.048755,5,2.42746,15.572,0.30303,0.063365,5,
7.35337,13.999,100,1.02253,4,4.52175,14.6172,1.04545,0.057355,4,5.53572,14.5337,0.545455,0.0494522,5,4.44693,15.1476,0.556818,0.0531393,4,4.48028,12.9032,0.564394,0.0533187,4,4.34068,16.1638,0.435606,0.060956,4,2.51138,16.1186,1.04545,0.0517683,5,2.93452,14.4554,0.545455,0.04766,5,2.76155,15.2764,0.556818,0.053747,5,2.9514,12.8783,0.575758,0.0521827,5,2.9188,16.1308,0.424242,0.067914,5,
