Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,28.2956,403.24,7,9,0.142857,3.79,0.001,1.417,0.055,2.315,383.982,11.584
0.2667,44.7309,258.318,8,9,0.375,10.418,0.006,3.362,0.293,6.751,228.188,14.392
0.637178,41.8764,324.206,7,9,0.285714,7.496,0.002,2.907,0.108,4.473,300.93,11.337
0.62423,55.7934,265.927,7,9,0.428571,10.041,0.006,3.252,0.226,6.549,238.775,12.459
0.639754,55.1556,537.844,7,9,0.428571,10.782,0.004,3.967,0.164,6.641,510.973,11.583
0.10972,127.736,260.859,7,9,0.428571,9.658,0.006,2.704,0.151,6.788,234.587,11.971
0.49107,24.8715,346.529,8,9,0.75,19.839,0.006,5.801,0.392,13.626,307.956,13.456
0.0884362,158.569,236.593,8,9,0.375,10.393,0.004,2.958,0.16,7.263,207.425,13.806
0.34135,50.9385,292.82,7,9,0.285714,7.52,0.003,2.66,0.13,4.723,269.57,11.294
0.629144,25.7268,391.805,7,9,0.285714,6.324,0.004,1.705,0.101,4.509,369.141,11.828
0.663171,16.8533,356.637,10,9,0.5,16.141,0.008,4.366,0.308,11.451,318.114,16.713
0.00699377,47.238,267.591,7,9,0.285714,6.725,0.003,2.056,0.1,4.562,244.093,12.572
0,24.6288,374.556,7,9,0.142857,3.639,0.001,1.073,0.041,2.521,354.93,12.026
0.790371,34.3458,415.696,7,9,0.428571,9.862,0.004,2.971,0.161,6.718,390.339,11.072
0.650629,43.3257,394.416,7,9,0.428571,10.002,0.005,2.62,0.167,7.204,367.928,11.914
0.681039,39.0039,441.868,7,9,0.428571,10.161,0.004,3.061,0.16,6.928,414.64,12.297
0.696866,14.5168,375.482,7,9,0.714286,17.343,0.007,5.936,0.32,11.068,341.255,11.672
0.504325,51.3986,514.39,7,9,0.428571,10.588,0.006,3.338,0.212,7.027,487.425,11.743
0.877868,14.4005,709.678,7,9,0.571429,14.14,0.007,4.556,0.278,9.285,678.5,12.008
0.84212,20.8466,676.624,7,9,0.571429,12.435,0.005,3.319,0.232,8.869,647.47,11.916
0.627063,42.9168,485.577,10,9,0.6,22.195,0.01,6.983,0.573,14.614,439.349,17.402
0.614704,65.2701,388.086,7,9,0.714286,15.774,0.007,3.997,0.264,11.494,355.638,11.674
0.00772518,32.2451,345.769,7,9,0.142857,3.289,0.001,0.929,0.047,2.31,326.179,12.123
0.512,42.5425,326.368,7,9,0.428571,10.27,0.007,2.813,0.205,7.237,297.654,13.35
0.533212,44.4772,322.047,7,9,0.428571,10.648,0.005,3.661,0.196,6.78,294.12,12.688
0.817233,26.7318,440.927,9,9,0.666667,20.77,0.009,6.068,0.336,14.343,399.301,15.018
0,28.8775,304.395,7,9,0.142857,3.543,0.001,1.163,0.072,2.304,283.92,12.794
0.708358,29.0463,360.86,7,9,0.285714,7.119,0.002,1.867,0.114,5.131,337.179,12.101
0.0518634,144.98,409.227,7,9,0.285714,7.353,0.003,2.643,0.145,4.557,384.449,12.961
0.271188,71.2028,315.189,9,9,0.333333,10.048,0.004,3.112,0.138,6.788,283.581,16.247
0.710417,39.2952,273.649,7,9,0.428571,9.592,0.004,2.307,0.162,7.107,248.022,11.532
0.813577,27.1743,533.39,7,9,0.428571,9.89,0.004,2.845,0.15,6.885,507.11,11.917
0.759335,39.4438,357.813,7,9,0.714286,16.731,0.009,4.802,0.342,11.567,323.34,12.644
0.0157128,41.5389,302.674,8,9,0.25,6.907,0.002,2.277,0.09,4.532,276.96,14.289
0,54.573,298.458,7,9,0.142857,3.525,0.001,1.187,0.05,2.285,278.65,12.356
0.832832,22.0209,728.127,7,9,0.428571,9.015,0.004,1.982,0.192,6.828,702.392,11.975
0.155369,123.265,408.331,7,9,0.571429,12.814,0.004,3.853,0.205,8.744,379.524,11.238
0.739338,26.6924,506.394,9,9,0.555556,17.621,0.009,5.436,0.33,11.832,467.318,15.848
0.803955,23.6874,810.402,8,9,0.375,11.237,0.006,3.992,0.324,6.909,779.932,14.213
0.122257,128.665,262.032,7,9,0.571429,13.444,0.005,3.921,0.228,9.281,230.353,13.398
0.319687,39.487,531.364,7,9,0.571429,13.675,0.006,4.166,0.243,9.25,500.523,12.279
0.0111968,26.0895,373.707,8,9,0.25,7.068,0.003,1.989,0.107,4.965,347.475,14.349
0.39368,74.0403,415.398,7,9,0.571429,13.212,0.008,3.882,0.292,9.02,384.493,12.74
0.611476,43.5624,284.731,7,9,0.428571,10.591,0.004,3.763,0.165,6.651,257.942,11.784
0,45.3801,291.494,7,9,0.142857,3.579,0.001,1.352,0.044,2.181,271.55,12.504
