7.248099999999999987e+00,9.951889999999999903e-01,2.900000000000000000e+01,2.499339999999999895e-01,1.000000000000000000e+02,3.850839999999999819e+00,3.293989999999999974e+00,5.943100000000000271e+00,9.946040000000000436e-01,2.600000000000000000e+01,2.285810000000000064e-01,5.500000000000000000e+01,2.540830000000000144e+00,3.312769999999999992e+00,9.054710000000000036e+00,9.680800000000000516e-01,5.000000000000000000e+01,1.810940000000000050e-01,1.000000000000000000e+01,5.437469999999999803e-01,8.379479999999999151e+00,4.946250000000000036e+00,9.942459999999999631e-01,2.800000000000000000e+01,1.766520000000000035e-01,2.916669999999999874e+01,1.532129999999999992e+00,3.311949999999999950e+00,4.137819999999999609e+00,9.942710000000000159e-01,2.200000000000000000e+01,1.880830000000000002e-01,3.180770000000000053e+01,1.355240000000000000e+00,2.707320000000000171e+00,5.727540000000000298e+00,9.897669999999999524e-01,2.500000000000000000e+01,2.291009999999999991e-01,2.220279999999999987e+01,1.618139999999999912e+00,4.019569999999999865e+00
4.975559999999999761e+00,9.737219999999999764e-01,2.600000000000000000e+01,1.913680000000000103e-01,1.000000000000000000e+02,2.253289999999999793e+00,2.630050000000000221e+00,5.594540000000000290e+00,9.818080000000000140e-01,2.600000000000000000e+01,2.151750000000000052e-01,5.500000000000000000e+01,2.321950000000000180e+00,3.182490000000000041e+00,7.344219999999999970e+00,9.735239999999999450e-01,3.900000000000000000e+01,1.883130000000000082e-01,1.000000000000000000e+01,1.203929999999999945e+00,6.008740000000000414e+00,6.012039999999999829e+00,9.832020000000000204e-01,3.400000000000000000e+01,1.768250000000000099e-01,2.994510000000000005e+01,1.781150000000000011e+00,4.110089999999999577e+00,1.284740000000000038e+01,9.841320000000000068e-01,5.000000000000000000e+01,2.569489999999999830e-01,3.402470000000000283e+01,3.815109999999999779e+00,8.870549999999999713e+00,1.189949999999999974e+01,9.809780000000000166e-01,4.900000000000000000e+01,2.428470000000000073e-01,2.372779999999999845e+01,4.086020000000000429e+00,7.642389999999999795e+00
6.362320000000000420e+00,9.804709999999999814e-01,3.000000000000000000e+01,2.120769999999999877e-01,1.000000000000000000e+02,3.036789999999999878e+00,3.219679999999999875e+00,6.672119999999999607e+00,9.833309999999999551e-01,2.700000000000000000e+01,2.471150000000000013e-01,5.500000000000000000e+01,2.920160000000000089e+00,3.658710000000000129e+00,1.002979999999999983e+01,9.730349999999999833e-01,4.000000000000000000e+01,2.507449999999999957e-01,1.000000000000000000e+01,1.073630000000000084e+00,8.828390000000000626e+00,1.234919999999999973e+01,9.813939999999999886e-01,5.000000000000000000e+01,2.469840000000000091e-01,3.019780000000000086e+01,4.533070000000000377e+00,7.637789999999999857e+00,7.174199999999999910e+00,9.802140000000000297e-01,3.400000000000000000e+01,2.110059999999999991e-01,3.244509999999999650e+01,1.938020000000000076e+00,5.115990000000000038e+00,3.821909999999999918e+00,9.647139999999999604e-01,2.500000000000000000e+01,1.528770000000000129e-01,2.298079999999999856e+01,1.213109999999999911e+00,2.520119999999999916e+00
8.642039999999999722e+00,9.955049999999999732e-01,3.100000000000000000e+01,2.787749999999999950e-01,1.000000000000000000e+02,4.939669999999999561e+00,3.608480000000000132e+00,6.376789999999999736e+00,9.914420000000000455e-01,3.000000000000000000e+01,2.125599999999999989e-01,5.500000000000000000e+01,2.588849999999999874e+00,3.689630000000000187e+00,3.785699999999999843e+00,8.360039999999999694e-01,1.500000000000000000e+01,2.523799999999999932e-01,1.000000000000000000e+01,4.355620000000000047e-01,3.311069999999999958e+00,5.423390000000000377e+00,9.858350000000000168e-01,2.400000000000000000e+01,2.259750000000000092e-01,2.995730000000000004e+01,1.079620000000000024e+00,4.265559999999999796e+00,7.608229999999999826e+00,9.907120000000000370e-01,2.800000000000000000e+01,2.717220000000000191e-01,3.326919999999999789e+01,2.285820000000000185e+00,5.229049999999999976e+00,1.172460000000000058e+01,9.856160000000000476e-01,4.600000000000000000e+01,2.548830000000000262e-01,2.185679999999999978e+01,4.210670000000000357e+00,7.343829999999999636e+00
1.443319999999999936e+01,9.820790000000000353e-01,4.500000000000000000e+01,3.207380000000000231e-01,1.000000000000000000e+02,8.072810000000000485e+00,6.213779999999999859e+00,5.603609999999999758e+00,9.776240000000000485e-01,2.700000000000000000e+01,2.075410000000000033e-01,5.500000000000000000e+01,2.305979999999999919e+00,3.202539999999999942e+00,7.085449999999999804e+00,9.702319999999999833e-01,3.400000000000000000e+01,2.083959999999999979e-01,1.000000000000000000e+01,8.987070000000000336e-01,6.074629999999999974e+00,7.225600000000000023e+00,9.773140000000000160e-01,3.900000000000000000e+01,1.852719999999999922e-01,2.992310000000000159e+01,2.591819999999999791e+00,4.496470000000000411e+00,6.269309999999999938e+00,9.731400000000000050e-01,3.300000000000000000e+01,1.899790000000000090e-01,3.135900000000000176e+01,1.951279999999999903e+00,4.200300000000000367e+00,6.873289999999999900e+00,9.801060000000000327e-01,3.200000000000000000e+01,2.147900000000000087e-01,2.278849999999999909e+01,1.761360000000000037e+00,5.002189999999999692e+00
6.125539999999999985e+00,9.945389999999999509e-01,2.300000000000000000e+01,2.663280000000000092e-01,1.000000000000000000e+02,3.128140000000000143e+00,2.918429999999999858e+00,4.531620000000000203e+00,9.947899999999999521e-01,2.500000000000000000e+01,1.812650000000000095e-01,5.500000000000000000e+01,1.827760000000000051e+00,2.626980000000000093e+00,7.468630000000000102e+00,9.894960000000000422e-01,2.500000000000000000e+01,2.987449999999999828e-01,1.000000000000000000e+01,4.734110000000000262e-01,6.930170000000000385e+00,7.421529999999999738e+00,9.942919999999999536e-01,3.500000000000000000e+01,2.120440000000000103e-01,2.940559999999999974e+01,2.810299999999999798e+00,4.485269999999999868e+00,5.389610000000000234e+00,9.943969999999999754e-01,2.700000000000000000e+01,1.996149999999999869e-01,3.097899999999999920e+01,1.445940000000000003e+00,3.848460000000000214e+00,6.728509999999999991e+00,9.881799999999999473e-01,2.800000000000000000e+01,2.403039999999999898e-01,2.416669999999999874e+01,1.888509999999999911e+00,4.743949999999999889e+00
7.984740000000000393e+00,9.980240000000000222e-01,2.700000000000000000e+01,2.957310000000000216e-01,1.000000000000000000e+02,3.774820000000000064e+00,4.109799999999999898e+00,5.836759999999999948e+00,9.915629999999999722e-01,2.500000000000000000e+01,2.334700000000000109e-01,5.500000000000000000e+01,2.381390000000000118e+00,3.368879999999999875e+00,7.167740000000000222e+00,9.457370000000000498e-01,3.000000000000000000e+01,2.389249999999999985e-01,1.000000000000000000e+01,7.995799999999999574e-01,6.283629999999999605e+00,5.452609999999999957e+00,9.908649999999999958e-01,2.700000000000000000e+01,2.019479999999999886e-01,2.789939999999999998e+01,1.557760000000000034e+00,3.797709999999999919e+00,7.523229999999999862e+00,9.914250000000000007e-01,3.400000000000000000e+01,2.212709999999999955e-01,3.228370000000000317e+01,2.194609999999999950e+00,5.206190000000000317e+00,3.498709999999999987e+00,5.682530000000000081e-01,5.000000000000000000e+01,6.997420000000000029e-02,2.186809999999999832e+01,9.987040000000000362e-01,2.317180000000000017e+00
8.648799999999999599e+00,9.945220000000000171e-01,3.000000000000000000e+01,2.882930000000000215e-01,1.000000000000000000e+02,4.150430000000000064e+00,4.392579999999999707e+00,5.977289999999999992e+00,9.948439999999999506e-01,1.600000000000000000e+01,3.735809999999999964e-01,5.500000000000000000e+01,1.444800000000000084e+00,4.488879999999999981e+00,7.741609999999999658e+00,9.742169999999999996e-01,2.400000000000000000e+01,3.225669999999999926e-01,1.000000000000000000e+01,5.043279999999999985e-01,7.176070000000000171e+00,6.804909999999999570e+00,9.966159999999999464e-01,2.000000000000000000e+01,3.402450000000000196e-01,3.451919999999999789e+01,1.106540000000000079e+00,5.629909999999999748e+00,2.634869999999999823e+00,9.516109999999999847e-01,2.400000000000000000e+01,1.097859999999999947e-01,3.207690000000000197e+01,6.314840000000000453e-01,1.925259999999999971e+00,4.268810000000000215e+00,7.031119999999999592e-01,3.200000000000000000e+01,1.333999999999999908e-01,2.355770000000000053e+01,1.882400000000000073e+00,2.264940000000000175e+00
7.675989999999999647e+00,9.816580000000000306e-01,3.100000000000000000e+01,2.476129999999999998e-01,1.000000000000000000e+02,4.131289999999999907e+00,3.433380000000000098e+00,6.206299999999999706e+00,9.833210000000000006e-01,2.800000000000000000e+01,2.216539999999999899e-01,5.500000000000000000e+01,2.771889999999999965e+00,3.336199999999999832e+00,8.128869999999999152e+00,9.765679999999999916e-01,3.700000000000000000e+01,2.196990000000000054e-01,1.000000000000000000e+01,1.092330000000000023e+00,6.909919999999999618e+00,8.550969999999999516e+00,9.785840000000000094e-01,3.800000000000000000e+01,2.250250000000000028e-01,2.947370000000000090e+01,2.433460000000000178e+00,5.982289999999999885e+00,6.721210000000000129e+00,9.847409999999999775e-01,3.400000000000000000e+01,1.976829999999999976e-01,3.278849999999999909e+01,2.100049999999999972e+00,4.505440000000000111e+00,6.468200000000000394e+00,9.774639999999999995e-01,3.000000000000000000e+01,2.156069999999999931e-01,2.328399999999999892e+01,2.006110000000000060e+00,4.355439999999999756e+00
9.861570000000000391e+00,9.808909999999999574e-01,3.300000000000000000e+01,2.988350000000000173e-01,1.000000000000000000e+02,5.698550000000000004e+00,4.047010000000000218e+00,1.236940000000000062e+01,9.821309999999999762e-01,4.900000000000000000e+01,2.524359999999999937e-01,5.500000000000000000e+01,6.076360000000000205e+00,6.131179999999999630e+00,1.137010000000000076e+01,9.625719999999999832e-01,5.000000000000000000e+01,2.274029999999999940e-01,1.000000000000000000e+01,1.413429999999999964e+00,9.777730000000000032e+00,4.166350000000000442e+00,9.716900000000000537e-01,2.600000000000000000e+01,1.602439999999999976e-01,2.905979999999999919e+01,1.106649999999999912e+00,2.967950000000000088e+00,7.194110000000000227e+00,9.769060000000000521e-01,3.300000000000000000e+01,2.180030000000000023e-01,3.156250000000000000e+01,2.088760000000000172e+00,4.985730000000000217e+00,4.937289999999999957e+00,9.580260000000000442e-01,3.200000000000000000e+01,1.542900000000000105e-01,2.486009999999999920e+01,1.794820000000000082e+00,3.025020000000000042e+00
6.393839999999999968e+00,9.855650000000000244e-01,2.700000000000000000e+01,2.368089999999999917e-01,1.000000000000000000e+02,3.107279999999999820e+00,3.191300000000000026e+00,5.860610000000000319e+00,9.844979999999999842e-01,3.000000000000000000e+01,1.953539999999999999e-01,5.500000000000000000e+01,1.909219999999999917e+00,3.846420000000000172e+00,9.423379999999999868e+00,9.798519999999999452e-01,4.000000000000000000e+01,2.355849999999999889e-01,1.000000000000000000e+01,1.106700000000000017e+00,8.183669999999999334e+00,4.560839999999999783e+00,9.846169999999999645e-01,2.800000000000000000e+01,1.628870000000000040e-01,3.017089999999999961e+01,1.156770000000000076e+00,3.306680000000000064e+00,1.040809999999999924e+01,9.871330000000000382e-01,4.700000000000000000e+01,2.214480000000000059e-01,3.331909999999999883e+01,3.636060000000000070e+00,6.611329999999999707e+00,6.275190000000000268e+00,9.829080000000000039e-01,2.400000000000000000e+01,2.614659999999999762e-01,2.442310000000000159e+01,1.948320000000000052e+00,4.241189999999999571e+00
7.610159999999999592e+00,9.937869999999999759e-01,3.100000000000000000e+01,2.454890000000000128e-01,1.000000000000000000e+02,3.746799999999999908e+00,3.756660000000000110e+00,4.912849999999999717e+00,9.946570000000000134e-01,2.700000000000000000e+01,1.819570000000000076e-01,5.500000000000000000e+01,1.797840000000000105e+00,3.043350000000000222e+00,6.819309999999999761e+00,9.688849999999999962e-01,2.000000000000000000e+01,3.409650000000000181e-01,1.000000000000000000e+01,3.628790000000000071e-01,6.404880000000000351e+00,4.184940000000000104e+00,9.982929999999999859e-01,2.100000000000000000e+01,1.992829999999999879e-01,3.274730000000000274e+01,9.309330000000000105e-01,3.182440000000000158e+00,5.627130000000000187e+00,9.929970000000000185e-01,2.900000000000000000e+01,1.940389999999999893e-01,3.030219999999999914e+01,1.814349999999999907e+00,3.707609999999999850e+00,8.681459999999999511e+00,9.905479999999999841e-01,4.000000000000000000e+01,2.170370000000000077e-01,2.372469999999999857e+01,2.965910000000000046e+00,5.569539999999999935e+00
8.593799999999999883e+00,9.812419999999999476e-01,3.400000000000000000e+01,2.527590000000000114e-01,1.000000000000000000e+02,4.841750000000000220e+00,3.639170000000000016e+00,5.162600000000000300e+00,9.756190000000000140e-01,2.700000000000000000e+01,1.912069999999999881e-01,5.500000000000000000e+01,2.385819999999999830e+00,2.678869999999999862e+00,5.672979999999999912e+00,9.607240000000000224e-01,3.100000000000000000e+01,1.829989999999999950e-01,1.000000000000000000e+01,9.775690000000000213e-01,4.582910000000000039e+00,4.560080000000000133e+00,9.750069999999999570e-01,2.600000000000000000e+01,1.753879999999999884e-01,2.816240000000000165e+01,1.085720000000000018e+00,3.377279999999999838e+00,4.635399999999999743e+00,9.941990000000000549e-01,2.600000000000000000e+01,1.782839999999999980e-01,3.346150000000000091e+01,9.210150000000000281e-01,3.630689999999999973e+00,6.914089999999999847e+00,9.729659999999999975e-01,3.000000000000000000e+01,2.304700000000000082e-01,2.405130000000000123e+01,2.287770000000000081e+00,4.527770000000000294e+00
4.365820000000000256e+00,9.950719999999999565e-01,9.000000000000000000e+00,4.850909999999999944e-01,1.000000000000000000e+02,2.100060000000000038e+00,2.238210000000000033e+00,1.962679999999999980e+00,9.540410000000000279e-01,6.000000000000000000e+00,3.271129999999999871e-01,5.500000000000000000e+01,1.041309999999999958e+00,9.008420000000000316e-01,4.857420000000000293e+00,8.607829999999999648e-01,1.900000000000000000e+01,2.556539999999999924e-01,1.000000000000000000e+01,4.717720000000000247e-01,4.337659999999999627e+00,4.551969999999999850e+00,9.959379999999999900e-01,2.400000000000000000e+01,1.896650000000000003e-01,2.942310000000000159e+01,1.523979999999999890e+00,2.941879999999999828e+00,5.217800000000000438e+00,9.959930000000000172e-01,2.600000000000000000e+01,2.006850000000000023e-01,3.100590000000000046e+01,1.753710000000000102e+00,3.373709999999999987e+00,6.438649999999999984e+00,9.957300000000000040e-01,2.700000000000000000e+01,2.384689999999999865e-01,2.429860000000000042e+01,2.722220000000000084e+00,3.619470000000000187e+00
8.526350000000000762e+00,9.888240000000000363e-01,3.000000000000000000e+01,2.842120000000000202e-01,1.000000000000000000e+02,4.573550000000000004e+00,3.847850000000000215e+00,7.462469999999999715e+00,9.876329999999999831e-01,3.100000000000000000e+01,2.407249999999999945e-01,5.500000000000000000e+01,3.354330000000000034e+00,3.999979999999999869e+00,5.866710000000000313e+00,9.801039999999999752e-01,2.500000000000000000e+01,2.346679999999999877e-01,1.000000000000000000e+01,6.490019999999999678e-01,5.130679999999999907e+00,8.976689999999999614e+00,9.879219999999999668e-01,3.800000000000000000e+01,2.362289999999999945e-01,3.020710000000000051e+01,3.414460000000000051e+00,5.424210000000000420e+00,8.504419999999999646e+00,9.878270000000000106e-01,3.900000000000000000e+01,2.180620000000000058e-01,3.321150000000000091e+01,2.734649999999999803e+00,5.634559999999999569e+00,8.094229999999999592e+00,9.851220000000000532e-01,4.400000000000000000e+01,1.839600000000000124e-01,2.258239999999999981e+01,3.161830000000000140e+00,4.775559999999999583e+00
7.585069999999999979e+00,9.929289999999999505e-01,2.700000000000000000e+01,2.809280000000000110e-01,1.000000000000000000e+02,3.410079999999999778e+00,4.079729999999999634e+00,6.842319999999999958e+00,9.929759999999999698e-01,2.600000000000000000e+01,2.631660000000000110e-01,5.500000000000000000e+01,3.228260000000000129e+00,3.522699999999999942e+00,9.325820000000000221e+00,9.894779999999999687e-01,3.300000000000000000e+01,2.826009999999999911e-01,1.000000000000000000e+01,7.731170000000000542e-01,8.455249999999999488e+00,5.859729999999999883e+00,9.923650000000000526e-01,3.100000000000000000e+01,1.890239999999999976e-01,2.948720000000000141e+01,1.895019999999999927e+00,3.854670000000000041e+00,4.157280000000000086e+00,9.896530000000000049e-01,4.300000000000000000e+01,9.668100000000000305e-02,3.000000000000000000e+01,1.758799999999999919e+00,2.243930000000000202e+00,4.812669999999999781e+00,9.554200000000000470e-01,2.800000000000000000e+01,1.718810000000000060e-01,2.429489999999999839e+01,1.920150000000000023e+00,2.789270000000000138e+00
7.487160000000000259e+00,9.964629999999999876e-01,2.300000000000000000e+01,3.255290000000000128e-01,1.000000000000000000e+02,4.473889999999999922e+00,2.941359999999999975e+00,3.697610000000000063e+00,9.909599999999999520e-01,1.200000000000000000e+01,3.081340000000000190e-01,5.500000000000000000e+01,1.129099999999999993e+00,2.534040000000000070e+00,4.571089999999999876e+00,7.923559999999999492e-01,1.700000000000000000e+01,2.688880000000000159e-01,1.000000000000000000e+01,5.487919999999999465e-01,3.978130000000000166e+00,8.120160000000000267e+00,9.900379999999999736e-01,4.000000000000000000e+01,2.030039999999999900e-01,2.882590000000000074e+01,2.192279999999999784e+00,5.799109999999999765e+00,1.078420000000000023e+01,9.967930000000000401e-01,3.300000000000000000e+01,3.267930000000000001e-01,3.519230000000000302e+01,2.531779999999999919e+00,8.111000000000000654e+00,4.368400000000000283e+00,9.668010000000000215e-01,2.500000000000000000e+01,1.747360000000000024e-01,2.371790000000000020e+01,9.235119999999999996e-01,3.362229999999999830e+00
