MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
1.35251e+06,0.00700091,0.0314049,2.70491e+08,0.0300157,1
73.4551,0.00388456,0.0337122,10215.2,0.0168516,1
288631,0.00975282,0.0525479,5.77114e+07,0.0654153,1
43.2501,0.00708235,0.048733,1947.44,0.033571,1
190.312,0.00389276,0.0380174,24883.1,0.00787038,1
15.1621,0.00461641,0.0457604,454.268,0.0115322,1
384959,0.00475282,0.0341816,3.22784e+07,0.0242908,1
268.381,0.00439555,0.037418,38614.8,0.0113635,1
62.3141,0.00681503,0.0409788,2174.89,0.034796,1
39.1487,0.00534988,0.0534121,844.744,0.0127759,1
116315,0.00511616,0.0290686,2.32612e+07,0.0241313,1
92.6043,0.00512595,0.0397642,2805.33,0.013774,1
79.206,0.00803133,0.0344705,3911.13,0.0540391,1
75.2712,0.0052573,0.0391877,5960.43,0.0266463,1
143206,0.00501477,0.0536739,2.74038e+07,0.0126227,1
111.338,0.00534135,0.0413885,2780.9,0.016804,1
51.3803,0.0039679,0.0453779,1879.79,0.00749041,1
53.7145,0.00893921,0.0421431,1053.08,0.0422799,1
52.8762,0.00563824,0.0522965,896.207,0.0217839,1
125.645,0.006493,0.0536121,7973.77,0.0176682,1
79.8871,0.00813927,0.0530457,1351.69,0.0434521,1
137.739,0.00490772,0.0409757,8822.18,0.0147904,1
678210,0.00678725,0.0425427,6.77599e+07,0.0457746,1
43.3823,0.00653309,0.0418427,2350.5,0.0254542,1
107.043,0.00480612,0.0474785,9802.12,0.00945516,1
81.8959,0.00578232,0.0425847,2996.75,0.0256855,1
11.0602,0.0043327,0.0324008,1448.44,0.0252391,1
189977,0.00435532,0.0185579,3.79845e+07,0.0445809,1
112.757,0.0100404,0.0448728,5674.12,0.042028,1
94.657,0.00483816,0.0281574,5075.62,0.0134018,1
478606,0.0060516,0.0182484,9.57144e+07,0.0337573,1
169.663,0.00467897,0.0523318,23077.7,0.0197551,1
769.645,0.00732158,0.0428625,122804,0.061623,1
132.749,0.00501763,0.0577282,16728.3,0.0284505,1
2.54124e+06,0.0113801,0.0465648,3.41528e+08,0.0478308,1
68.5784,0.00949464,0.0316049,5183.45,0.0498214,1
86.4804,0.00326152,0.0270481,13958,0.00826366,1
86.7,0.00462922,0.0395245,7902.06,0.0244716,1
22.2899,0.00654732,0.0406147,458.251,0.0367469,1
93.513,0.0119111,0.0404324,4320.86,0.0880227,1
69.7438,0.00757459,0.0502797,3717.15,0.0518448,1
298.551,0.015036,0.0325799,33665.7,0.125767,1
584934,0.00609392,0.0606088,5.89925e+07,0.0498385,1
147.118,0.00875001,0.0287267,16975.7,0.0317441,1
33.0279,0.00811883,0.0469151,1862.62,0.0289421,1
88.6272,0.0122458,0.0483479,3589.27,0.06271,1
35.9263,0.0104788,0.0355884,953.907,0.0710751,1
88.1273,0.00756714,0.056547,1179.66,0.032046,1
129.724,0.00519293,0.0519815,4665.09,0.0146919,1
180.754,0.00596169,0.0588902,24465.9,0.0274941,1
6.69362,0.0068685,0.035067,378.487,0.0237796,1
117929,0.00513002,0.0219686,2.35784e+07,0.020331,1
52.5901,0.00744802,0.0419733,4442.58,0.0484578,1
108.32,0.0104208,0.0391689,7474.6,0.102239,1
1.24523e+06,0.0131668,0.0274687,2.36787e+08,0.051116,1
58.5919,0.01424,0.0519895,711.192,0.0831058,1
103.574,0.00672585,0.0304185,8952.55,0.0219058,1
137.786,0.00489259,0.0352889,9568.59,0.0105522,1
84.713,0.0139512,0.0470331,5810.46,0.05801,1
148.732,0.00779543,0.0520639,9461.68,0.0462451,1
124.494,0.00873888,0.0433026,8755.25,0.0342009,1
53.242,0.00801797,0.0437582,2667.97,0.048217,1
1.037e+06,0.00805966,0.0328698,2.07394e+08,0.0369482,1
30.3832,0.00485384,0.0391944,2837.64,0.013833,1
70.9182,0.00405341,0.0357922,8915.17,0.0100518,1
160.336,0.00430569,0.0445121,28042.1,0.0165626,1
