MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
37.8608,0.0001077,0.000863857,18960,0.00217158,5.05
56.9863,0.000169877,0.00171417,34523.9,0.00256832,5.05
6.38333,0.000179021,0.00133418,10090.6,0.00280726,5.05
0.0855584,9.95017e-06,0.000716056,27.8786,0.000948552,5.05
139.042,0.000411032,0.00185924,68846,0.0326784,5.05
682.186,0.000201939,0.00192309,1.2222e+06,0.00462443,5.05
93.0835,0.000517266,0.00247131,52818,0.0423664,5.05
0.22598,8.87245e-06,0.000786289,194.942,0.0021558,5.05
1887.27,0.000101921,0.000939125,3.60803e+06,0.00214119,5.05
391.678,0.000167719,0.00149155,423730,0.00871169,5.05
173.538,0.000184353,0.00154272,247050,0.00316361,5.05
107.508,6.3441e-05,0.00104216,101646,0.00438922,5.05
8813.07,0.00106876,0.00302516,1.64276e+07,0.0507489,5.05
286.987,0.000340245,0.00285189,312048,0.0106736,5.05
49938.2,0.000331777,0.00289104,9.60127e+07,0.00505851,5.05
98.4222,2.15973e-05,0.000763605,195613,0.00322386,5.05
797.737,0.00143019,0.00283892,44279.2,0.0535582,5.05
359.845,0.000205097,0.00206933,34637.4,0.00457083,5.05
384.788,0.000628992,0.00235972,22708.1,0.0221191,5.05
6.12615,0.000118126,0.00108119,1593.22,0.00788123,5.05
161.55,0.000127589,0.000963306,289332,0.00581622,5.05
15.0261,0.00019402,0.00185542,24705,0.00364966,5.05
14.7797,0.00030957,0.00222844,9080.38,0.0303512,5.05
0.0778384,8.53362e-06,0.000880709,58.0847,0.00120084,5.05
33.3956,0.000136688,0.000971751,27353.8,0.00325562,5.05
69.4121,0.000278929,0.00100469,38298.1,0.0184744,5.05
2.27266,0.00027205,0.00270664,173.135,0.00449508,5.05
9.48664,1.6962e-05,0.000946756,18599.9,0.00143052,5.05
142.708,0.000231087,0.00147085,50115.3,0.00501274,5.05
853.881,0.000243655,0.00126981,1.5036e+06,0.00651831,5.05
128.995,0.000254067,0.00131588,116578,0.00529597,5.05
630.126,2.04184e-05,0.000820155,1.03105e+06,0.00133435,5.05
1186.25,0.0014279,0.00208131,119133,0.092975,5.05
544.862,0.000178869,0.00180537,1.04086e+06,0.00765785,5.05
34.9568,0.00029668,0.00205685,34196.9,0.0120998,5.05
428.207,4.00714e-05,0.0010589,572672,0.00533175,5.05
179.085,0.000503922,0.0031951,154991,0.0213324,5.05
274868,0.000611568,0.00398408,4.25699e+08,0.0229856,5.05
52895.2,0.000437528,0.00265252,1.05748e+08,0.0142928,5.05
0.313394,1.94659e-05,0.000875371,360.155,0.00227733,5.05
50.851,8.02989e-05,0.00107163,70815.1,0.00417362,5.05
189.669,0.000569176,0.00393389,78013.7,0.0317057,5.05
91.6304,0.000308906,0.00454147,32404.8,0.0115899,5.05
0.20623,8.14298e-06,0.000847923,275.791,0.0014444,5.05
0.60469,0.000107187,0.00113475,66.1723,0.00297222,5.05
526.423,9.8854e-05,0.00108042,1.05179e+06,0.00279917,5.05
1.02747,0.000101741,0.00118672,972.122,0.00268518,5.05
0.559622,1.62729e-05,0.000950592,903.821,0.00501657,5.05
319.035,0.000374412,0.0015246,169223,0.0209245,5.05
7073.29,0.000402268,0.00133989,1.21455e+07,0.0225573,5.05
291.154,0.000612176,0.00158967,88157.9,0.0237248,5.05
0.187436,7.14371e-06,0.00077097,264.634,0.00208866,5.05
1.04117,7.76786e-05,0.00101444,580.831,0.00212759,5.05
31.0966,0.000100649,0.00114064,40918,0.0070037,5.05
412.403,0.000297749,0.00112384,558362,0.0213254,5.05
3508.93,0.00128418,0.00157354,844912,0.100842,5.05
3508.93,0.00128418,0.00157354,844912,0.100842,5.05
426.687,0.000316139,0.00247012,334825,0.00652889,5.05
4179.41,0.000566078,0.00411782,6.69437e+06,0.0118283,5.05
