MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
346.999,0.000454756,0.000314184,306115,0.355866,50.05
56.0131,0.000185006,0.000358767,53292.1,0.0348009,50.05
0.184095,2.27641e-06,0.000217516,195.029,0.00215728,50.05
1846.22,4.90838e-05,6.56626e-05,3.60883e+06,0.0386637,50.05
90.5826,4.64343e-05,0.000131255,105921,0.0596485,50.05
111.463,6.60934e-05,0.000143145,99271.9,0.0451634,50.05
72.8415,6.15998e-05,0.000270576,30860.8,0.0264337,50.05
8333.05,0.000174533,0.00044069,1.64178e+07,0.061778,50.05
185.247,0.000212646,0.000525767,126952,0.0689525,50.05
24853.2,0.00212373,0.000476307,2.40054e+07,2.67884,50.05
98.2185,5.17907e-06,0.000239614,195525,0.00147936,50.05
309.186,0.00033494,0.000472959,62103.8,0.0281997,50.05
238.332,0.000200427,0.000556673,34848.9,0.0217951,50.05
177.833,0.000201721,0.000433817,20132.1,0.0219563,50.05
1.50205,1.8501e-05,0.00024775,1608.49,0.0048812,50.05
82.8476,0.000117857,0.000226659,73339,0.0532866,50.05
13.3667,5.24635e-05,0.000329118,25048.8,0.00673256,50.05
6.83494,0.00032126,0.000447351,2345.44,0.197401,50.05
0.0176754,1.76657e-06,0.000199982,31.1145,0.000937962,50.05
6.87964,1.86543e-05,9.61922e-05,10872.3,0.00996164,50.05
30.5575,2.22391e-05,0.000104954,51463.6,0.00972147,50.05
0.126054,2.34325e-05,0.000157788,44.9086,0.0065267,50.05
9.38629,3.83052e-06,0.000172696,18593,0.00142636,50.05
115.747,0.000168545,0.000369629,52167,0.0229776,50.05
840.046,0.000113182,0.000379245,1.50929e+06,0.0204106,50.05
93.6235,5.28459e-05,0.00031182,118324,0.0104207,50.05
263.079,1.46358e-05,0.00012401,258063,0.0152939,50.05
119.132,0.000145118,0.000263241,100660,0.0490551,50.05
536.094,5.24376e-05,0.000326315,1.04004e+06,0.0253792,50.05
12.6678,5.67152e-05,0.00023133,8774.57,0.0174874,50.05
225.745,4.65781e-05,0.000227704,381945,0.076474,50.05
121.205,0.000105018,0.000300632,155095,0.0288629,50.05
138783,0.0094096,0.000333904,1.06426e+08,9.34157,50.05
26443.1,0.00223596,0.00037378,2.6452e+07,3.72388,50.05
0.179759,3.95994e-06,0.000299556,262.086,0.00219826,50.05
25.1746,8.05096e-05,0.000117822,17783.4,0.0330494,50.05
103.157,0.000223685,0.000445149,64206.1,0.0577217,50.05
79.1826,0.000113928,0.00055465,32237.3,0.025289,50.05
0.165246,1.70043e-06,0.000158283,319.933,0.00133965,50.05
0.0269556,7.80885e-06,4.87732e-05,14.8041,0.000777255,50.05
262.978,0.000119022,5.73066e-05,262984,0.119162,50.05
0.341343,1.04104e-05,5.93967e-05,344.85,0.00324921,50.05
0.464671,4.21548e-06,0.000236977,910.725,0.0034202,50.05
158.21,0.000187137,0.000261647,42338.4,0.0523093,50.05
3716.92,0.00110168,0.000479249,3.0331e+06,1.05444,50.05
112.717,0.000130056,0.000310098,22115.8,0.0300485,50.05
0.128403,1.58346e-06,0.000194193,253.252,0.00206179,50.05
0.363124,1.23058e-05,0.000110325,321.403,0.00358363,50.05
26.9044,1.31965e-05,0.000139864,41012.2,0.0014414,50.05
360.848,5.03736e-05,0.000244428,558379,0.0204719,50.05
888.049,0.000148502,0.000289553,371477,0.0845478,50.05
888.049,0.000148502,0.000289553,371477,0.0845478,50.05
282.828,0.00023756,0.000338674,156227,0.0587836,50.05
3847.02,0.000241611,0.000479654,6.69305e+06,0.0988884,50.05
