MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
18.7151,0.00118069,0.0376093,9111.2,0.0103355,0.15
1.04858,0.000280682,0.0217311,58.401,0.00178643,0.15
48.9553,0.00144064,0.0456511,27916.4,0.00236567,0.15
61.2374,0.00138403,0.0468607,50925.1,0.00235809,0.15
16.7564,0.00138345,0.0460494,159.255,0.00425168,0.15
10.7265,0.000346872,0.0120436,18270.1,0.00197663,0.15
165.003,0.0019696,0.045165,50209.2,0.00796755,0.15
880.757,0.00197171,0.0397765,1.51271e+06,0.00767391,0.15
150.178,0.0019546,0.0402093,115970,0.00776201,0.15
632.803,0.000529758,0.0235069,1.03234e+06,0.0017918,0.15
190.371,0.00135705,0.0355341,131682,0.00427476,0.15
553.554,0.00132711,0.0297648,1.04188e+06,0.00337473,0.15
36.9753,0.00136108,0.0362783,35482.6,0.0033534,0.15
429.104,0.0004385,0.00418217,571779,0.00586326,0.15
165.591,0.00141428,0.0357798,155381,0.00676845,0.15
275069,0.00339112,0.0309963,4.25674e+08,0.0263032,0.15
52934.9,0.00150815,0.0236857,1.05807e+08,0.00741186,0.15
1.82654,0.00037385,0.0204651,321.229,0.00228849,0.15
77.3717,0.00157039,0.052054,71089.2,0.0052873,0.15
151.619,0.00095211,0.0299395,77416.2,0.00328258,0.15
95.7708,0.000933955,0.0301919,31966.4,0.00324887,0.15
0.905298,0.000249469,0.0204652,273.004,0.00171713,0.15
6.18427,0.00126018,0.0443205,134.715,0.00286163,0.15
530.978,0.00124632,0.0434787,1.05087e+06,0.00291495,0.15
6.22265,0.00126289,0.0441107,735.578,0.0030041,0.15
1.37505,0.000284022,0.00968098,899.292,0.00509173,0.15
315.852,0.0010487,0.0404034,169031,0.00285127,0.15
7139.46,0.00185214,0.0242094,1.21262e+07,0.0108939,0.15
203.875,0.00110481,0.0351892,87535.1,0.00292279,0.15
0.632509,0.00021511,0.0211767,263.514,0.00209895,0.15
26.3844,0.00166187,0.066083,473.267,0.00255806,0.15
261.07,0.0027037,0.0655781,44225.2,0.00729667,0.15
438.113,0.00197843,0.0504141,560272,0.0101616,0.15
1379.27,0.00103544,0.0186358,859031,0.0125263,0.15
1379.27,0.00103544,0.0186358,859031,0.0125263,0.15
447.198,0.00176245,0.0485175,338214,0.00584774,0.15
4206.45,0.0021192,0.0356687,6.70517e+06,0.00680002,0.15
