MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
99.5129,0.000785703,0.0111413,31957.2,0.00445722,2.45769
0.63229,0.000142531,0.00758909,241.483,0.00130166,1.23077
2.17567,0.000562014,0.00912715,96.7757,0.00165516,2.82308
528.581,0.000590338,0.0108489,1.05183e+06,0.00172078,2.33077
3.16874,0.000575855,0.0100829,780.91,0.00244074,2.05769
0.934451,0.000148908,0.0029042,801.896,0.00455374,0.696154
313.527,0.000716733,0.0223693,169357,0.00260811,0.996154
4154.02,0.0033868,0.0184168,319364,0.190839,0.969231
201.542,0.000726405,0.018613,88158.1,0.00369041,1.29615
0.666192,0.00020046,0.0126221,236.201,0.00128778,0.630769
10.4733,0.000827754,0.0242317,575.204,0.0018053,1.32308
199.286,0.00169271,0.0266828,44162.7,0.00613136,1.32308
414.469,0.00100053,0.0127332,558780,0.0092806,1.70769
8352.74,0.00346518,0.00540576,858749,0.12364,2.1
8352.74,0.00346518,0.00540576,858749,0.12364,2.1
434.304,0.00140689,0.0183363,334246,0.00962682,4.63462
1504.68,0.00524898,0.0122163,1.23401e+06,0.0349068,6.28462
