Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0828104,6.04034,10,2.92003,0.912789,2.20752
0.037565,6.06732,10,3.02571,0.913043,2.12857
0.132633,6.09602,10,2.99182,0.920289,2.18391
0.0470495,6.0891,10,2.98944,0.920039,2.17963
0.166884,6.28119,10,2.96866,0.918302,2.39422
0.19349,6.2384,10,3.00357,0.916017,2.31882
0.114276,6.23603,10,3.00356,0.912232,2.32024
0.107658,6.19401,10,3.07724,0.913919,2.20286
0.034593,6.10124,10,2.98409,0.918215,2.19893
0.0557925,6.12999,10,3.03068,0.914873,2.18443
0.0239533,5.91748,10,2.8954,0.91451,2.10757
