MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
225.688,0.000198452,0.0126665,347550,0.000793772,1.60484
3035.13,0.000352049,0.00567946,3.02571e+06,0.0151316,9.77581
2.83113,2.77078e-05,0.000949201,5317.49,0.000242124,5.39355
50.7699,0.000174402,0.0100891,30592.4,0.000458804,0.374194
2825.64,0.00020436,0.00458909,4.47935e+06,0.000612742,4.14516
674.058,0.000277483,0.0037626,785126,0.00651036,5.06774
790.162,8.48701e-05,0.0056095,471840,0.00378814,2.22903
745.776,0.00048102,0.00759221,580876,0.0125934,5.69194
1201.22,0.000627327,0.00352445,1.00027e+06,0.018789,8.47097
748609,0.0529052,0.0121629,4.22555e+06,0.269618,9.34677
115.53,6.99036e-05,0.00573761,91663.8,0.00029322,3.02742
14.2174,0.000207001,0.0038166,3515.62,0.00168946,2.11452
1136.42,0.000226757,0.00730983,1.6755e+06,0.00181024,3.57419
2366.01,0.000203616,0.00277465,1.881e+06,0.00076007,8.26613
0.465118,3.85281e-05,0.00475046,3.86672,0.000264715,3.11935
25.4611,0.000146284,0.0169077,10799.5,0.000340688,0.577419
1222.88,0.000201316,0.0138018,1.06012e+06,0.000453346,0.775806
174.257,0.000237662,0.00746847,242089,0.000647266,2.6871
0.189608,4.05093e-05,0.00263899,7.71933,0.000275496,1.43548
2.02317,0.000123733,0.00651752,66.1125,0.000505576,0.374194
7.04745,0.000155146,0.00625064,453.6,0.0012583,0.406452
2.3905,0.000149166,0.00586966,55.7475,0.000474639,0.435484
2692.54,0.00113377,0.0406968,36661.9,0.010857,0.335484
713.994,0.000270594,0.00891254,308462,0.000741527,1.99839
1250.13,0.000411928,0.00520695,518478,0.00869345,7.33065
5866.4,0.000803288,0.00432365,4.16205e+06,0.00804781,6.78065
