MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
5315.51,0.000599975,0.00154362,1.33017e+06,0.103798,20.05
2370.35,0.000227278,0.00166484,3.79586e+06,0.0172753,20.05
10.074,2.65391e-06,0.000102659,17837.3,0.000542297,20.05
8832.62,0.00010854,0.00679555,1.60174e+07,0.0217375,20.05
249.282,9.52571e-05,0.00252313,387944,0.0057205,20.05
505.64,0.000103058,0.00208878,506604,0.00646429,20.05
0.00977804,7.42667e-07,0.000104922,13.0129,0.00022524,20.05
2195.66,0.000361167,0.00395625,501540,0.0533841,20.05
1381.56,0.000220556,0.00340196,466864,0.0408672,20.05
1381.56,0.000220556,0.00340196,466864,0.0408672,20.05
0.00499995,4.52481e-07,5.82529e-05,2.88463,0.000129931,20.05
22.131,2.64951e-05,0.000175026,12415.1,0.00358524,20.05
70.1443,4.48472e-05,0.000464097,97293.2,0.00377837,20.05
120.385,0.000103795,0.00150912,41883.6,0.015171,20.05
3.03407,2.15086e-05,0.00310072,1484.74,0.00316151,20.05
2460.34,0.000162961,0.0101775,2.68087e+06,0.0294784,20.05
192.096,0.000151618,0.00646914,66236.9,0.0155415,20.05
1398.99,0.000278342,0.00560928,405885,0.0410733,20.05
4.82149,1.12287e-05,0.000107944,2867.29,0.00512642,20.05
326.269,8.77705e-05,0.000227638,128199,0.0174916,20.05
3519.32,0.000154936,0.000479343,6.64021e+06,0.0193089,20.05
2340.3,0.000207128,0.000770529,2.93619e+06,0.0238738,20.05
3.42065,3.2972e-06,0.000171517,5305.24,0.000834785,20.05
37.0813,2.16024e-05,0.000399652,15758.6,0.00509466,20.05
219.615,2.87286e-05,0.00128868,347688,0.000683165,20.05
3022.4,0.000174095,0.00186646,3.02567e+06,0.0110301,20.05
2.67502,9.73078e-07,9.1937e-05,5325.69,0.000242725,20.05
45.5127,3.76319e-05,0.00214967,30613,0.00358599,20.05
2841.68,0.000103335,0.00205465,4.48147e+06,0.00354317,20.05
598.153,0.000145103,0.00183728,789296,0.0125485,20.05
1109.78,0.000150196,0.00140029,473759,0.0177039,20.05
688.798,0.000129264,0.00178695,518401,0.0329642,20.05
2743.76,0.000179139,0.00158303,1.3604e+06,0.035538,20.05
12136.1,0.000310473,0.00123692,9.18567e+06,0.178952,20.05
142.193,8.11153e-05,0.000952914,91786.6,0.01383,20.05
13.3564,5.3164e-05,0.000450727,3382.31,0.00461635,20.05
1146.05,0.000106062,0.00224757,1.67673e+06,0.0081161,20.05
3786.02,0.000304437,0.00253927,1.20595e+06,0.0305976,20.05
0.00415798,4.21636e-07,7.66091e-05,5.07923,0.000214053,20.05
24.7186,3.68978e-05,0.00411719,10799.3,0.00283071,20.05
1723.22,0.00019697,0.00471083,1.06019e+06,0.0347414,20.05
179.937,0.000110825,0.00272841,241758,0.00447732,20.05
0.00199999,9.12855e-07,5.04738e-05,1.48382,0.000237622,20.05
0.0770659,3.13716e-06,0.000150466,65.6567,0.000646395,20.05
0.456977,4.89497e-06,0.000190182,578.834,0.000524843,20.05
0.103428,4.58903e-06,0.000203657,37.9359,0.000369208,20.05
176.854,6.05296e-05,0.00502697,49798.9,0.00944692,20.05
1732.12,0.000383562,0.00477161,950680,0.0265202,20.05
1823.97,0.000339038,0.00211062,383566,0.0236842,20.05
5470.45,0.000319534,0.00208773,4.17616e+06,0.0549102,20.05
