MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
693.388,8.08237e-05,0.000657796,535655,0.0223086,50.05
7647.15,0.000100988,0.000494484,9.18675e+06,0.0640543,50.05
78.9602,4.12722e-05,0.000576643,91783.9,0.00864267,50.05
6.35753,1.66192e-05,0.000182776,3503.66,0.0028896,50.05
606.033,8.29989e-05,0.00121202,419184,0.0208132,50.05
1614.34,0.000141459,0.00130868,946628,0.0274547,50.05
0.00204598,1.93791e-07,3.38603e-05,3.40019,0.000170222,50.05
17.0232,2.80446e-05,0.00215059,10393.3,0.00468291,50.05
620.021,0.000142537,0.00253214,265049,0.0259228,50.05
160.553,5.375e-05,0.00131231,246284,0.0040148,50.05
0.000796209,3.1102e-07,1.53882e-05,1.14188,0.000240484,50.05
0.0147072,9.37129e-07,4.77345e-05,18.7061,0.000316458,50.05
0.257302,1.87478e-06,8.19295e-05,474.59,0.000453037,50.05
0.0375571,2.12001e-06,7.14542e-05,27.3002,0.000655845,50.05
71.3043,2.00299e-05,0.00269343,49797.1,0.00590446,50.05
989.548,0.000135367,0.00278876,950154,0.0132097,50.05
1031.12,0.000154427,0.00106431,384238,0.0144969,50.05
3779.02,0.000170805,0.00104138,4.17536e+06,0.0342718,50.05
