MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
862.325,0.000433896,0.0277754,729347,0.0011755,0.15
1.58862,0.000113214,0.038029,7.25486,0.000295916,0.15
25.3169,0.00016385,0.0255667,12441.9,0.000452005,0.15
74.1984,0.00021745,0.0285033,97279.2,0.000622713,0.15
101.149,0.00031571,0.0433036,41833.4,0.00101281,0.15
2.96364,0.000131955,0.0670611,2322.11,0.000333123,0.15
2366.38,0.000233694,0.0220673,2.68243e+06,0.000437608,0.15
111.602,0.000225128,0.0121617,103619,0.000486382,0.15
924.248,0.0002575,0.00960043,405623,0.000577987,0.15
5.77702,8.93529e-05,0.0159862,5941.89,0.000295617,0.15
322.493,0.000248015,0.0206723,128176,0.000849037,0.15
3445.83,0.00038827,0.0303346,6.63972e+06,0.0013408,0.15
2194.88,0.000340978,0.00981464,2.93614e+06,0.00100981,0.15
72.2574,0.000445045,0.03421,5412.33,0.00128425,0.15
23.9441,0.000210089,0.0286833,23974.6,0.000489909,0.15
227.802,0.000262796,0.0253605,347552,0.00067667,0.15
2983.91,0.000489362,0.0092397,3.02514e+06,0.00115479,0.15
2.85627,4.71037e-05,0.00314238,5325.9,0.000280293,0.15
54.7441,0.000282994,0.0190472,30638.4,0.000718291,0.15
2833.48,0.000278618,0.0118337,4.48068e+06,0.00154289,0.15
594.847,0.000372195,0.0101326,787776,0.0019562,0.15
953.696,0.000122274,0.0198432,473745,0.000366618,0.15
416.965,0.000362291,0.0108408,420113,0.00158628,0.15
1281.26,0.000330483,0.00623673,2.12909e+06,0.00120199,0.15
8862.43,0.000277264,0.00343523,9.19413e+06,0.000742451,0.15
116.257,0.000117589,0.0198443,91794.1,0.000361071,0.15
12.3647,0.000305352,0.00783263,3505.34,0.00076917,0.15
1139.21,0.000339591,0.0148198,1.67547e+06,0.000758894,0.15
2394.42,0.000338539,0.00757488,1.88664e+06,0.000798857,0.15
0.702418,8.94876e-05,0.0212489,5.98713,0.000247643,0.15
29.8479,0.000224085,0.0536732,10798.8,0.000472571,0.15
1223.34,0.000205027,0.0174783,1.06018e+06,0.000496833,0.15
179.446,0.000271717,0.0110215,242138,0.000942228,0.15
0.39065,9.46222e-05,0.00852883,7.83602,0.00042598,0.15
3.77614,0.000261557,0.0199295,101.593,0.000529441,0.15
6.8887,0.000302567,0.0168519,552.109,0.000681536,0.15
2.4588,0.000203475,0.0155975,69.0628,0.000457176,0.15
6064.03,0.00297581,0.0339992,36754.6,0.0109402,0.15
1194,0.00039781,0.0132043,950345,0.00072546,0.15
1363.71,0.000463806,0.0113888,518501,0.00097871,0.15
4389.94,0.00045511,0.0101726,4.17621e+06,0.000846204,0.15
