Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.332821,1664.19,6,31,0.166667,504,0,90,16,391,500,583
0.737949,1720.51,6,31,0.166667,513,0,94,18,395,488,632
0.861494,1701.56,6,31,0.166667,510,0,97,15,393,502,608
0.750532,1813.13,6,31,0.2,613,0,113,18,475,490,626
0.718212,1378.35,6,31,0.1,300,0,54,11,231,479,518
0.846395,1849.41,6,31,0.2,627,0,124,18,477,482,655
0.862803,1691.8,6,31,0.166667,515,0,102,15,390,482,619
0.193309,1693.12,6,31,0.166667,512,0,100,15,393,483,612
0.584779,1677.42,6,31,0.166667,507,0,91,15,396,483,606
0.841209,1821.76,6,31,0.2,609,0,109,19,473,483,648
0.840214,1877.92,6,31,0.2,643,0,147,18,472,481,669
0.801576,1917.67,6,31,0.2,639,0,135,18,480,482,699
0.851547,1696.31,6,31,0.166667,507,0,93,15,393,481,628
0.351793,1616.2,6,31,0.166667,503,0,86,15,395,477,564
0.294951,1802.27,6,31,0.2,616,0,116,18,475,492,606
0.744088,1537.96,6,31,0.133333,400,0,69,14,312,482,575
0.887779,1811.91,6,31,0.2,600,0,104,18,472,490,639
0.855725,1739.42,6,31,0.2,620,0,122,18,473,480,559
0.0964009,1467.69,6,31,0.1,304,0,64,9,227,481,603
0.751404,1615.17,6,31,0.133333,412,0,88,13,306,482,639
0.856415,1800.68,6,31,0.2,613,0,117,19,470,478,633
0.512311,1608.88,6,31,0.133333,399,0,73,12,311,484,639
0.0027344,1553.63,6,31,0.1,309,0,63,9,233,477,680
0.842948,1817.61,6,31,0.2,610,0,113,18,472,486,636
0.773564,1676,6,31,0.166667,496,0,84,17,390,477,619
0.196261,1527.89,6,31,0.1,305,0,62,9,230,482,658
0.330933,1567.56,6,31,0.133333,408,0,79,13,312,481,605
0.622698,1590.72,6,31,0.133333,402,0,73,14,312,477,634
0.805269,1769.64,6,31,0.166667,513,0,100,15,391,482,688
0.81092,1752.07,6,31,0.166667,511,0,95,16,395,482,673
0.551998,1722.87,6,31,0.166667,515,0,100,18,391,486,639
0.8917,1831.81,6,31,0.2,617,0,115,18,475,482,650
0.848896,1715.99,6,31,0.166667,510,0,92,17,395,482,640
0.154974,1722.92,6,31,0.133333,422,0,76,13,328,511,692
0.42558,1419.83,6,31,0.0666667,200,0,40,6,152,481,648
0.765657,1532.63,6,31,0.1,305,0,61,9,231,490,649
0.808156,1708.97,6,31,0.166667,521,0,108,16,393,482,624
0.84989,1828.63,6,31,0.2,627,0,123,19,474,481,640
0.828336,1813.48,6,31,0.2,631,0,133,19,473,481,617
0.532034,1882.66,6,31,0.2,633,0,137,18,470,488,674
0.911397,1878.74,6,31,0.2,612,0,111,20,476,483,690
0.878614,1786.06,6,31,0.2,615,0,113,19,475,484,606
0.30952,1338.69,6,31,0.0666667,203,0,42,7,151,477,579
0.848742,1755.88,6,31,0.166667,513,0,95,16,396,489,667
0.845167,1714.56,6,31,0.166667,510,0,98,15,390,479,641
0.625678,1694.57,6,31,0.166667,509,0,98,17,390,485,620
0.71975,1579.53,6,31,0.133333,403,0,72,12,315,482,617
0.637313,1579.83,6,31,0.133333,413,0,83,13,312,481,609
0,1156.98,6,31,0.0333333,98,0,18,3,75,483,513
0.382541,1685.56,6,31,0.166667,525,0,113,16,391,481,598
0.867685,1836.12,6,31,0.2,616,0,114,18,477,480,656
0,1116.36,6,31,0.0333333,98,0,19,3,75,473,474
