Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.691464,28.6515,492.619,10,9,30.3,69.158,0.405,48.979,0.91,18.845,399.865,16.944
0.179432,25.9665,339.754,7,9,5.57143,12.138,0.084,7.408,0.185,4.456,311.458,12.185
0.559174,47.8252,380.547,7,9,31.4286,52.02,0.304,35.16,0.75,15.79,311.136,11.786
0.622699,38.4913,320.096,7,9,23,35.728,0.2,25.541,0.404,9.576,267.674,12.03
0.607864,37.5728,704.099,7,9,10.2143,17.791,0.113,12.294,0.258,5.123,670.532,11.571
0.170416,101.648,381.613,7,9,7.07143,16.745,0.12,9.38,0.294,6.943,348.855,11.26
0.676065,34.5642,526.486,10,9,30.7,59.643,0.359,44.541,0.928,13.797,443.974,16.467
0.40611,31.7572,573.61,10,9,30.65,68.905,0.37,49.366,0.85,18.301,480.856,17.355
0.729928,25.1337,494.735,7,9,18,31.676,0.173,22.366,0.405,8.722,446.409,11.482
0.504925,19.6507,453.232,8,9,20.125,34.606,0.214,25.163,0.406,8.814,399.782,13.806
0.259404,54.6844,483.779,9,9,29.8333,64.599,0.387,49.662,0.659,13.876,397.102,16.065
0,40.7645,2762.82,7,9,7.14286,11.131,0.06,8.7,0.076,2.292,2734.9,12.652
0.180516,114.514,402.079,7,9,18.8571,29.757,0.225,19.797,0.39,9.335,355.523,11.829
0,128.404,361.553,7,9,4.14286,7.119,0.053,4.846,0.077,2.14,338.246,12.11
0.598723,28.5943,675.893,7,9,14.2857,25.076,0.181,17.353,0.356,7.179,634.621,11.322
0.649458,36.5899,458.966,8,9,19.375,35.269,0.225,25.373,0.596,9.065,404.687,13.31
0.739149,22.8645,1826.14,8,9,17.4375,34.307,0.198,24.674,0.483,8.943,1773.71,13.141
0.212066,118.957,313.747,7,9,10.9286,19.312,0.117,12.261,0.281,6.646,278.638,11.401
0.236842,53.8552,499.323,9,9,29.1111,60.332,0.361,45.323,0.747,13.888,417.901,15.229
0.83414,18.9716,366.688,7,9,25.1429,39.999,0.241,27.996,0.516,11.232,310.181,11.683
0.309092,25.1985,2025.86,7,9,14.5714,23.896,0.156,16.388,0.356,6.99,1985.22,12.141
0.492422,40.4023,550.801,9,9,25,49.461,0.301,34.399,0.71,14.033,480.598,14.891
0.522543,52.3056,331.64,7,9,19.7857,31.854,0.195,21.953,0.471,9.224,284.103,10.868
0.398922,33.7993,559.478,7,9,24.2857,38.904,0.234,28.785,0.517,9.359,503.904,11.873
0.800716,19.919,734.58,9,9,22.3333,39.194,0.261,26.907,0.513,11.503,674.634,15.161
0.457689,16.6937,413.373,7,9,8.28571,13.132,0.084,8.694,0.186,4.163,385.018,11.194
0.000503076,33.8649,370.639,7,9,4.35714,8.699,0.068,6.042,0.119,2.468,345.818,11.903
0.808806,29.9393,352.168,7,9,11.7143,21.09,0.128,13.119,0.342,7.493,315.173,11.498
0.157103,108.242,317.435,7,9,13.2857,25.337,0.159,15.842,0.379,8.947,275.958,11.234
0.366369,23.877,406.417,8,9,17.125,34.951,0.202,27.531,0.329,6.882,353.083,13.431
0.289788,23.6055,392.665,7,9,7.85714,16.242,0.099,11.49,0.161,4.487,360.043,11.987
0.0132902,40.6281,458.153,7,9,9.42857,17.703,0.109,12.781,0.236,4.574,423.976,12.109
0.676395,45.6642,1127.85,7,9,19.7143,34.199,0.216,22.358,0.529,11.076,1076.99,11.299
0.710529,18.6982,1754.3,7,9,26.4286,43.828,0.281,31.756,0.522,11.258,1693.43,11.786
0,60.3494,766.227,7,9,5.64286,9.29,0.05,6.978,0.092,2.168,741.005,11.813
0,28.2956,416.058,7,9,4.28571,8.278,0.09,5.735,0.138,2.312,392.344,11.541
0.715988,17.3246,472.889,8,9,18.3125,32.245,0.271,22.681,0.428,8.845,421.394,13.906
0.0688324,107.474,386.22,7,9,8.42857,16.791,0.101,11.655,0.195,4.835,352.727,12.068
0.858225,21.0504,623.339,8,9,20.1875,37.076,0.237,25.188,0.633,11.006,567.164,13.575
0.754861,37.532,379.066,7,9,29.2143,44.556,0.283,30.326,0.606,13.324,316.98,12.102
0.194575,115.561,815.907,10,9,20.25,51.951,0.272,39.275,0.513,11.879,738.421,19.018
0.58125,20.4644,467.228,7,9,15.1429,28.558,0.168,18.687,0.36,9.324,421.66,12.433
0.422565,100.446,1053.8,8,9,23.9375,43.089,0.272,30.914,0.568,11.324,990.772,14.395
0.76619,18.0823,623.028,9,9,16.6111,40.514,0.233,26.049,0.514,13.703,560.164,15.968
0.464813,37.1267,444.815,8,9,22.9375,43.534,0.252,31.143,0.504,11.622,382.102,13.456
0.594374,20.2956,420.131,8,9,13.3125,25.02,0.15,16.98,0.309,7.573,376.605,13.638
0.61951,18.1002,404.841,7,9,21,35.07,0.211,25.065,0.427,9.356,352.984,11.862
0,24.6288,459.93,7,9,3.35714,7.671,0.056,5.235,0.11,2.267,435.148,12.958
0.591559,66.9195,288.654,7,9,14.9286,23.825,0.197,16.364,0.509,6.749,248.853,11.42
0.772831,28.1714,547.096,9,9,27.8889,53.375,0.337,36.456,0.695,15.871,472.667,14.566
0.41302,71.7786,852.217,10,9,18.1,52.727,0.269,38.43,0.584,13.429,773.958,19.137
0.0787417,44.118,355.789,9,9,19.0556,39.787,0.211,29.772,0.428,9.367,294.458,16.346
0.11534,91.7341,402.847,8,9,18.4375,36.704,0.232,24.371,0.49,11.599,346.899,13.881
0.833179,19.6697,881.106,8,9,20.3125,35.212,0.256,25.294,0.513,9.141,826.171,13.823
0.306544,91.5645,1088.61,10,9,24.2,51.12,0.322,34.496,0.742,15.544,1014.53,16.543
0.67959,36.8721,402.903,7,9,19.7143,32.838,0.195,22.989,0.403,9.243,353.517,11.466
0.605909,66.76,401.085,8,9,28.0625,49.536,0.289,34.84,0.668,13.723,332.071,13.879
0.0820095,29.8312,394.276,8,9,17.8125,32.534,0.189,25.345,0.335,6.659,342.643,14.185
0.796302,17.7579,454.112,7,9,26.5714,38.488,0.238,28.614,0.458,9.168,398.743,11.76
0.832497,15.9603,504.839,7,9,18.9286,30.998,0.192,21.005,0.463,9.331,457.334,11.632
0.285177,104.551,463.869,9,9,35.8889,70.423,0.4,50.578,0.933,18.493,372.04,15.106
0.364738,18.3448,452.014,7,9,27.2143,43.068,0.275,30.465,0.52,11.798,391.769,12.186
0.648938,34.9644,619.288,7,9,30.5,44.952,0.256,32.491,0.624,11.563,557.308,11.825
0.714857,43.6015,365.344,7,9,24.2857,39.545,0.238,25.127,0.586,13.579,308.932,11.466
0.589498,40.1048,1488.07,10,9,23.55,51.098,0.293,36.629,0.673,13.49,1413.86,16.87
0.12507,118.724,335.726,8,9,20.9375,38.729,0.222,29.124,0.46,8.911,276.981,14.752
0.203898,116.045,807.425,10,9,22.3,53.292,0.333,33.906,0.82,18.214,730.903,16.49
0.788363,34.6864,415.648,7,9,19.0714,31.985,0.187,22.591,0.351,8.846,367.015,11.861
0,42.202,434.411,7,9,3.5,7.302,0.049,4.796,0.088,2.366,410.667,12.269
0,54.573,337.085,7,9,2.35714,5.712,0.075,3.154,0.079,2.402,315.572,11.672
0.119772,115.952,421.764,8,9,24,48.336,0.335,33.516,0.614,13.858,352.486,14.953
0.120126,128.409,378.607,8,9,12.5,25.761,0.155,15.994,0.38,9.225,334.466,12.966
0.666557,34.1453,569.01,9,9,28.3333,72.252,0.409,55.548,0.862,15.419,472.255,17.603
0.633326,44.304,387.384,7,9,17.5714,31.161,0.187,23.294,0.473,7.198,338.571,12.197
0.642872,52.3502,775.114,8,9,24.625,46.708,0.305,29.373,0.68,16.333,708.121,14.09
0.294528,40.9473,368.48,7,9,22,32.986,0.208,23.384,0.442,8.94,318.795,11.873
0.374825,16.4952,384.201,7,9,19.3571,34.456,0.2,24.389,0.726,9.133,332.398,12.554
0.670036,40.2933,422.947,7,9,15.7857,28.107,0.167,18.226,0.38,9.326,378.618,11.457
0.746772,28.3926,622.935,8,9,24.5625,42.594,0.25,32.346,0.601,9.387,560.895,14.267
0.473113,23.9102,323.574,7,9,18,28.011,0.171,20.585,0.332,6.915,278.299,12.583
