Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
7.60396,41.2259,94.021,33.8961,1.30805,6.02172
19.0033,42.5544,95.9397,35.1524,1.30756,6.09443
18.2132,42.278,95.6554,35.0404,1.31258,5.92502
6.5809,41.4715,94.9446,34.2747,1.31116,5.88563
5.03968,43.4566,95.2153,36.1255,1.31218,6.01884
4.29769,41.9501,95.0748,34.6604,1.31353,5.97618
9.17466,41.0034,95.7072,33.9689,1.30636,5.72818
8.00161,41.3146,95.7163,34.5997,1.3123,5.40259
49.403,24.5243,36.4869,16.1737,1.03122,7.31939
52.76,28.586,42.285,19.0026,1.09147,8.49195
3.60393,43.1211,95.1142,36.6656,1.27468,5.18076
13.114,44.3233,95.2792,37.0726,1.32107,5.92964
10.8356,41.9023,95.5861,34.6688,1.3093,5.92417
6.62352,41.9417,95.691,35.1018,1.31618,5.52376
8.59975,42.6303,94.8441,35.6485,1.31458,5.66726
4.01465,42.8934,95.1695,36.0666,1.3263,5.50053
20.3481,42.3785,95.1391,34.9379,1.31669,6.12388
11.9435,43.738,94.2429,36.3172,1.31875,6.10202
4.07196,41.3329,94.8109,34.5181,1.31814,5.49671
10.042,42.1742,94.4936,34.8713,1.31238,5.99051
19.2131,45.273,94.8032,37.4449,1.31524,6.51282
25.0805,39.8386,79.1392,31.4526,1.24312,7.14292
9.74424,43.0167,95.164,35.5847,1.31431,6.11772
28.2555,41.947,94.9431,33.8631,1.29196,6.792
20.3176,42.3991,95.6833,35.5175,1.30363,5.5779
13.645,40.0113,81.9749,32.3214,1.26676,6.4232
9.40531,38.2039,83.5354,31.2028,1.24916,5.75196
6.96262,42.8269,94.5998,35.6849,1.31458,5.82746
5.13278,42.1758,95.0353,35.249,1.31453,5.61222
21.6494,43.5958,94.9658,36.2767,1.31754,6.00152
9.96878,42.053,95.3288,34.8611,1.30745,5.88443
7.3427,43.3546,95.5328,36.7069,1.31653,5.33113
2.10746,43.6467,95.2949,36.7575,1.32137,5.56789
6.55951,43.6179,95.465,37.0994,1.32469,5.19384
6.96474,42.4659,95.7358,35.9768,1.31753,5.17155
