Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
25.0554,22.8875,37.9199,15.1401,1.15798,6.58945
13.954,23.2906,40.9791,16.0236,1.18943,6.07761
25.125,22.4266,34.9327,14.2347,1.14107,7.05086
8.63256,23.0353,39.8847,15.3558,1.17391,6.50562
13.1909,23.2669,38.6775,15.8734,1.18591,6.20763
2.53407,22.8785,41.6915,15.9814,1.20301,5.69407
19.3863,23.0658,40.2476,15.3691,1.17065,6.52608
5.56898,23.986,42.7417,16.97,1.20686,5.80912
12.0286,23.3877,36.8747,15.6082,1.17117,6.60834
3.61893,22.1908,36.6338,14.7956,1.16814,6.22706
1.67105,23.2272,41.3293,16.2279,1.20331,5.79604
3.33817,22.0514,39.7113,15.5435,1.18413,5.3238
11.7598,22.4742,38.6156,14.9632,1.16745,6.34352
33.9591,24.3945,36.0367,15.4286,1.12603,7.83981
5.44683,22.4446,41.1554,15.675,1.20135,5.56825
5.23183,23.6808,43.6175,16.9368,1.21644,5.52757
25.7488,23.5693,38.3553,15.4668,1.16083,6.94172
4.25299,24.552,42.6168,17.3108,1.20455,6.0367
6.92008,23.0913,38.2758,15.2749,1.17978,6.63667
12.3465,22.1182,40.0063,14.8217,1.18134,6.11516
11.2433,22.7046,39.8939,15.3259,1.18954,6.18912
16.8072,23.5453,37.722,15.4517,1.18632,6.90736
25.1401,22.3753,36.6265,14.2868,1.15568,6.93289
5.98277,24.2953,38.6947,16.5739,1.19149,6.52999
3.57961,22.9557,40.2669,15.9248,1.19146,5.8395
36.1762,22.9888,34.6129,14.7697,1.13895,7.08009
8.65488,23.3535,41.2363,16.0524,1.19792,6.10319
2.5658,23.2826,41.6116,16.1867,1.20145,5.89443
12.9426,21.4157,37.9966,14.2988,1.17698,5.93996
7.05155,22.0183,38.583,14.6102,1.18235,6.22572
6.33344,23.5339,39.2773,15.7809,1.17949,6.57354
16.0004,22.376,37.6523,14.7473,1.15301,6.47575
4.56691,22.7823,41.3797,16.1324,1.20785,5.44211
30.8635,22.4086,33.16,13.6444,1.10024,7.66401
14.1241,23.7215,37.9258,15.9897,1.17033,6.56144
7.52975,21.6926,38.6846,14.8919,1.16887,5.63176
17.4321,22.1027,37.1692,14.2973,1.14741,6.65799
2.52513,23.4754,40.0075,15.9755,1.19588,6.30398
6.11479,22.4336,39.1604,16.0479,1.20896,5.17675
8.7464,22.3685,41.7835,15.3396,1.1916,5.83734
27.891,22.2398,34.7364,14.2973,1.12674,6.8158
6.14289,23.6883,41.5573,16.5763,1.19264,5.91941
20.8007,22.7444,34.7261,14.7094,1.15097,6.88407
3.78001,22.4052,39.7185,15.4614,1.18814,5.75563
26.1729,23.4699,39.4608,15.5653,1.17069,6.73391
11.3257,23.0558,40.5009,15.5308,1.18325,6.34173
5.11271,22.8937,40.7024,15.5434,1.1814,6.16885
8.21207,21.9683,38.9944,14.7897,1.17109,6.00752
32.4323,22.4722,33.5427,14.0176,1.14879,7.30573
5.95509,22.0761,41.4552,15.1838,1.19578,5.69652
4.84357,23.4866,42.0351,16.2125,1.19316,6.08096
3.43389,22.474,40.841,15.7465,1.19552,5.53196
6.99601,23.5339,39.6254,16.1073,1.18883,6.23782
5.01022,22.57,40.2804,15.5797,1.19667,5.79357
3.83746,22.4138,40.1099,15.5404,1.19235,5.6811
30.6229,24.5177,37.6012,16.0309,1.14976,7.33709
6.65729,21.8352,39.2445,14.9036,1.18708,5.74456
10.6266,22.3013,36.2951,14.97,1.17182,6.15948
3.23518,22.6046,40.5556,15.9813,1.18652,5.43674
3.40397,24.0323,42.0536,16.8082,1.19781,6.02631
7.59945,22.8967,38.6339,15.79,1.17763,5.92902
6.47988,23.4161,41.4616,16.0562,1.20704,6.15284
7.40843,23.3616,41.4917,16.1946,1.19009,5.97693
15.6715,19.0864,25.8063,10.8792,1.03134,7.17592
19.1845,23.3087,37.4594,15.0887,1.16757,7.05244
2.8046,22.1308,39.7518,14.895,1.1761,6.05971
25.852,24.0253,41.6447,16.6557,1.17999,6.18966
3.6152,23.8351,42.1962,16.8218,1.20633,5.807
21.1526,23.707,37.5875,15.2641,1.14578,7.29714
6.07172,21.6091,31.4548,13.3709,1.0877,7.15051
11.2441,22.4187,37.7444,14.5575,1.17432,6.68688
5.68787,22.962,40.7012,15.752,1.19015,6.01985
3.80086,22.416,42.3007,15.5406,1.19667,5.67871
10.6127,22.6944,41.2507,15.4017,1.17967,6.113
5.78783,22.1873,38.8648,15.3303,1.19959,5.65744
3.71435,22.8272,41.5076,15.7985,1.19952,5.82915
6.21372,22.5646,40.3618,15.209,1.18597,6.16957
5.74535,21.8511,38.6207,14.7741,1.19318,5.88383
22.7197,22.76,33.8047,14.7617,1.15456,6.84367
31.3141,22.7979,37.5871,14.8749,1.14935,6.77369
9.64315,22.8686,40.7148,15.4358,1.1726,6.26024
16.3219,21.8834,37.9819,14.7955,1.16956,5.91834
9.23133,22.7123,39.6439,15.045,1.16937,6.49788
4.24361,22.9471,39.7874,15.5624,1.18216,6.20259
41.681,16.0357,12.5482,6.63001,0.966294,8.43944
19.2847,21.538,31.2605,13.5978,0.962706,6.97743
3.67829,22.0715,39.0949,15.1577,1.19612,5.71766
2.72421,22.1666,39.6656,15.2784,1.19311,5.69503
4.64501,23.0257,41.5819,15.916,1.19215,5.91761
5.08379,22.4628,42.0354,15.5836,1.19403,5.68513
13.5951,22.5891,39.8777,15.4467,1.17161,5.97076
44.8235,22.6256,33.476,14.6878,1.16686,6.77091
7.64388,23.1726,39.2087,15.496,1.18106,6.49552
3.99706,22.7653,39.1928,15.5636,1.19722,6.00445
2.19419,23.469,42.5711,16.5262,1.21009,5.73274
8.48599,22.925,40.0901,15.8964,1.18897,5.8397
14.0954,22.7831,38.7031,15.142,1.16616,6.47494
10.3005,22.3738,35.5114,14.7517,1.14871,6.4734
8.66415,21.7136,37.5204,14.0746,1.14606,6.49299
30.2749,22.9871,38.0361,15.0248,1.15174,6.81061
12.9763,22.9956,35.3492,14.8396,1.1563,6.99968
5.29917,21.929,36.6624,14.4468,1.14535,6.33691
10.1438,22.8251,38.4739,15.3187,1.17614,6.33027
4.23913,23.0551,41.2121,15.7804,1.19609,6.0786
6.95808,23.6522,40.6859,15.9579,1.18982,6.50447
8.33176,22.7673,37.9196,15.0706,1.171,6.52566
26.3072,22.1876,36.441,14.0698,1.13953,6.9783
5.20778,23.6431,41.152,16.1334,1.19657,6.31308
7.54635,22.419,39.7944,15.5224,1.18787,5.70872
6.36063,23.63,41.4349,16.3775,1.20911,6.04338
7.67816,22.5899,40.0197,15.5641,1.19583,5.82999
12.2498,22.9051,39.8155,15.6865,1.17974,6.03887
26.4869,23.0145,36.6775,14.5259,1.14108,7.34752
16.3084,23.1189,39.7262,15.5084,1.16052,6.44998
27.837,22.7903,34.5625,14.3926,1.12754,7.27007
4.30554,23.3319,41.2497,15.8063,1.19047,6.3351
9.05271,23.7245,39.6608,16.0682,1.1871,6.46919
2.69311,23.477,41.5491,16.2958,1.19283,5.98845
17.9803,23.8001,37.6339,15.6149,1.16849,7.01668
2.72899,23.7608,43.0584,16.7588,1.20562,5.79636
4.6358,23.8187,43.0784,16.7383,1.20849,5.8719
15.3702,23.2732,38.2286,15.394,1.16002,6.71913
8.37129,21.9232,35.6261,14.193,1.15644,6.57376
19.2309,22.9276,37.347,15.0135,1.16044,6.75369
7.96095,21.5348,39.6552,14.3937,1.17278,5.9683
11.4528,23.3093,39.2954,15.5973,1.1687,6.54333
14.4107,21.7087,34.493,14.2949,1.14305,6.27067
3.61143,22.5744,38.5108,15.2096,1.1756,6.18927
11.7086,22.7527,39.502,15.2185,1.16931,6.36495
28.4046,23.212,37.1762,14.9588,1.14557,7.10764
7.11727,21.6357,37.327,14.3733,1.15761,6.10479
20.775,23.589,40.5827,15.8995,1.18233,6.50719
6.32191,23.1283,40.2709,15.4393,1.18222,6.5067
3.30761,24.0242,43.2196,16.9507,1.20932,5.86426
4.17691,22.5823,38.0116,15.1463,1.17205,6.26392
5.60059,23.5571,42.357,16.4354,1.19741,5.92433
19.6274,22.0598,35.1056,14.0604,1.12708,6.87236
5.59825,24.0644,39.4217,16.2595,1.19351,6.61148
28.3405,22.8608,39.108,15.3381,1.16753,6.35512
19.8856,23.6436,38.0022,15.4097,1.15962,7.07434
9.26166,23.452,40.1919,16.0243,1.18121,6.24651
7.6054,23.8095,41.613,16.2944,1.18961,6.3255
5.98206,23.8836,42.0585,16.2651,1.19234,6.42615
9.24376,22.9699,40.8396,15.7788,1.19113,6.00004
7.97913,22.5523,40.1654,15.0289,1.1807,6.34268
11.8844,22.0043,38.8609,14.5668,1.17193,6.26561
23.976,22.8164,39.7799,15.192,1.16779,6.45663
4.35973,23.6987,41.8038,16.3762,1.20042,6.1221
