Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.55947,2803.06,6,13,100,2210,0,2018,0,189,204,334
0.628902,2773.74,6,13,100,2178,0,1990,0,184,204,336
0.555442,2791.32,6,13,100,2193,0,2004,0,185,204,340
0.528766,2781.09,6,13,100,2187,0,1999,0,185,203,336
0.667224,2788.6,6,13,100,2198,0,2012,0,184,204,332
0.54554,2797.17,6,13,100,2207,0,2021,0,183,204,330
0.572694,2790.19,6,13,100,2189,0,2000,0,183,205,343
0.37857,2814.84,6,13,100,2227,0,2035,0,190,207,325
0.565108,2797.83,6,13,100,2203,0,2015,0,185,204,336
0.458695,2775.71,6,13,100,2182,0,1992,0,186,204,334
0.629311,2744.72,6,13,100,2149,0,1960,0,183,204,338
0.66071,2786.49,6,13,100,2180,0,1991,0,185,204,349
0.464138,2761.39,6,13,100,2171,0,1982,0,185,202,335
0.531581,2760.12,6,13,100,2165,0,1977,0,183,205,335
0.507579,2758.23,6,13,100,2164,0,1975,0,186,204,336
0.521511,2775.93,6,13,100,2180,0,1992,0,185,204,337
0.461926,2758.75,6,13,100,2166,0,1977,0,185,204,336
0.48579,2787.1,6,13,100,2188,0,2000,0,184,204,341
0.613161,2744.75,6,13,100,2149,0,1960,0,184,204,337
0.405911,2733.21,6,13,100,2139,0,1952,0,186,204,335
0.541356,2784.98,6,13,100,2189,0,2001,0,185,205,337
0.560247,2772.97,6,13,100,2175,0,1985,0,185,202,340
0.62916,2746.93,6,13,100,2146,0,1957,0,184,204,343
0.454063,2789.97,6,13,100,2192,0,2004,0,185,204,338
0.458883,2781.6,6,13,100,2186,0,1998,0,186,204,336
0.566135,2758.96,6,13,100,2159,0,1972,0,185,206,339
0.428677,2790.31,6,13,100,2200,0,2010,0,185,204,332
0.475903,2799.14,6,13,100,2208,0,2018,0,187,205,332
0.600599,2735.38,6,13,100,2147,0,1958,0,186,204,331
0.59749,2756.95,6,13,100,2167,0,1978,0,185,204,331
0.612517,2827.27,6,13,100,2233,0,2040,0,190,206,331
0.660563,2752.87,6,13,100,2165,0,1977,0,185,204,330
0.561139,2781.49,6,13,100,2193,0,2006,0,185,204,330
0.522337,2765.29,6,13,100,2178,0,1988,0,186,203,329
0.603028,2765.85,6,13,100,2172,0,1984,0,185,204,334
0.635153,2795.95,6,13,100,2198,0,2011,0,184,203,339
0.654213,2715.23,6,13,100,2125,0,1938,0,185,204,327
0.630008,2785.3,6,13,100,2195,0,2008,0,186,204,331
0.599921,2742.48,6,13,100,2146,0,1959,0,184,204,338
0.677756,2746.59,6,13,100,2155,0,1968,0,185,204,334
0.451423,2758.8,6,13,100,2160,0,1973,0,186,204,340
0.458105,2778.89,6,13,100,2179,0,1992,0,185,204,338
0.584027,2791.09,6,13,100,2194,0,2006,0,185,204,339
0.524242,2791.35,6,13,100,2201,0,2011,0,185,204,332
0.567984,2781.26,6,13,100,2192,0,2002,0,185,203,333
0.571372,2757.16,6,13,100,2163,0,1973,0,187,203,337
0.69244,2765.89,6,13,100,2165,0,1976,0,185,204,340
0.569955,2743.04,6,13,100,2160,0,1972,0,186,204,322
