Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.362388,560.847,6,10,0.1,77,0,8,0,63,100,317
0.292661,585.131,6,10,0.166667,127,0,14,3,105,98,295
0.727683,617.318,6,10,0.166667,125,0,13,2,104,100,326
0.522445,596.387,6,10,0.166667,127,0,14,1,106,99,306
0.340892,528.011,6,10,0.133333,101,0,10,2,84,97,268
0.491943,640.273,6,10,0.2,153,0,17,1,128,102,316
0.365413,619.867,6,10,0.133333,102,0,12,1,85,101,353
0.39866,626.535,6,10,0.2,149,0,15,2,125,100,308
0.546588,641.823,6,10,0.166667,124,0,13,1,105,98,355
0.370155,685.407,6,10,0.166667,127,0,17,1,104,111,377
0.333853,671.179,6,10,0.2,150,0,18,0,125,110,341
0.44892,658.189,6,10,0.166667,128,0,13,2,106,112,350
0.51906,664.986,6,10,0.2,152,0,16,1,127,112,330
0.627765,658.374,6,10,0.2,153,0,18,2,128,111,326
0.601737,685.885,6,10,0.2,154,0,19,3,126,113,350
0.701487,713.659,6,10,0.2,154,0,19,2,126,111,374
0.568717,653.532,6,10,0.166667,128,0,15,1,106,113,342
0.404999,632.452,6,10,0.166667,127,0,12,1,106,111,325
0.418402,588.084,6,10,0.133333,103,0,12,2,85,111,311
0.197538,660.162,6,10,0.2,155,0,17,3,128,110,322
0.605525,655.849,6,10,0.2,153,0,18,2,126,110,325
0.659129,667.88,6,10,0.2,153,0,17,0,125,112,333
0.755119,685.627,6,10,0.2,151,0,18,1,127,112,354
0,531.555,6,10,0.0333333,25,0,3,0,20,111,338
0.667816,683.398,6,10,0.2,155,0,18,2,125,112,343
0.51844,684.402,6,10,0.166667,133,0,19,5,105,108,372
0.13015,541.84,6,10,0.1,76,0,8,2,63,108,293
0.456607,654.869,6,10,0.166667,128,0,16,1,105,110,348
0.244205,600.315,6,10,0.166667,126,0,13,1,105,111,298
0,533.184,6,10,0.0333333,26,0,3,1,21,110,341
